"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"262",13,"XER",17,0.114573785517874,1.022,"EPA",0.67280701754386,"NRS_CA-10864","Urban"
"263",6,"XER",21,0.0909090909090909,1.022,"EPA",0.0521415270018622,"NRS_CA-10864","Urban"
"264",7,"XER",27,NA,1.022,"EPA",0.115254237288136,"NRS_CA-10864","Urban"
"265",33,"WMT",17,0.187511719482468,1.022,"EPA",0.867538838920687,"NRS_CA-10869","Forest_Wetland"
"266",30,"WMT",21,0.111111111111111,1.022,"EPA",0.895726495726496,"NRS_CA-10869","Forest_Wetland"
"267",32,"WMT",17,0.0729181857955374,1.022,"EPA",0.632173913043478,"NRS_CA-10871","Forest_Wetland"
"268",29,"WMT",21,0.1,1.022,"EPA",0.927509293680297,"NRS_CA-10871","Forest_Wetland"
"269",29,"XER",17,0.15625,1.022,"EPA",0.755947136563877,"NRS_CA-10881","Other"
"270",29,"XER",21,0.0666666666666667,1.022,"EPA",0.83005366726297,"NRS_CA-10881","Other"
"271",27,"WMT",17,0.406173842404549,1.022,"EPA",0.585531914893617,"NRS_CA-10885","Forest_Wetland"
"272",25,"WMT",21,0.166666666666667,1.022,"EPA",0.843642611683849,"NRS_CA-10885","Forest_Wetland"
"273",40,"WMT",17,0.625,1.022,"EPA",0.928068803752932,"NRS_CA-10890","Forest_Wetland"
"274",35,"WMT",21,0.5,1.022,"EPA",0.769616026711185,"NRS_CA-10890","Forest_Wetland"
"275",27,"WMT",22,0.125,1.022,"EPA",0.805841924398625,"NRS_CA-10906","Forest_Wetland"
"276",22,"WMT",27,NA,1.022,"EPA",0.76130198915009,"NRS_CA-10906","Forest_Wetland"
"277",24,"XER",22,0.05,1.022,"EPA",0.98122866894198,"NRS_CA-10907","Other"
"278",19,"XER",27,NA,1.022,"EPA",0.91846921797005,"NRS_CA-10907","Other"
"279",21,"XER",22,0.125,1.022,"EPA",0.828231292517007,"NRS_CA-10910","Other"
"280",21,"XER",26,0.05999988000024,1.022,"EPA",0.529220779220779,"NRS_CA-10910","Other"
"281",29,"WMT",22,0.333333333333333,1.022,"EPA",0.86744966442953,"NRS_CA-10914","Forest_Wetland"
"282",28,"XER",22,0.0769230769230769,1.022,"EPA",0.830715532286213,"NRS_CA-10923","Forest_Wetland"
"283",27,"WMT",22,0.0625,1.022,"EPA",0.960377358490566,"NRS_CA-10924","Other"
"284",21,"WMT",22,0.03125,1.022,"EPA",0.766791044776119,"NRS_CA-10928","Forest_Wetland"
"285",7,"XER",22,0.2,1.022,"EPA",0.960655737704918,"NRS_CA-10949","Forest_Wetland"
"286",18,"XER",26,0.56000448003584,1.022,"EPA",0.832520325203252,"NRS_CA-10949","Forest_Wetland"
"287",25,"WMT",22,1,1.022,"EPA",0.722222222222222,"NRS_CA-10966","Forest_Wetland"
"288",32,"WMT",22,0.0769230769230769,1.022,"EPA",0.825,"NRS_CA-11009","Forest_Wetland"
"289",39,"WMT",26,0.63000063000063,1.022,"EPA",0.840197693574959,"NRS_CA-11009","Forest_Wetland"
"290",32,"WMT",22,0.142857142857143,1.022,"EPA",0.75,"NRS_CA-11011","Forest_Wetland"
"291",38,"WMT",26,0.11000011000011,1.022,"EPA",0.911960132890365,"NRS_CA-11011","Forest_Wetland"
"292",33,"XER",22,0.333333333333333,1.022,"EPA",0.916943521594684,"NRS_CA-11043","Other"
"293",23,"WMT",22,0.333333333333333,1.022,"EPA",0.909465020576132,"NRS_CA-11054","Forest_Wetland"
"294",24,"WMT",27,NA,1.022,"EPA",0.578154425612053,"NRS_CA-11054","Forest_Wetland"
"295",39,"WMT",22,0.2,1.022,"EPA",0.938461538461538,"NRS_CA-11076","Forest_Wetland"
"296",28,"WMT",26,0.5,1.022,"EPA",0.955094991364421,"NRS_CA-11076","Forest_Wetland"
"297",22,"WMT",22,0.5,1.022,"EPA",0.981196581196581,"NRS_CA-11099","Other"
"298",25,"WMT",22,0.5,0.929,"EPA",0.820668693009118,"NRS_CA-11103","Forest_Wetland"
"299",33,"WMT",22,0.5,1.022,"EPA",0.946577629382304,"NRS_CA-11106","Other"
"300",34,"WMT",22,1,1.022,"EPA",0.927450980392157,"NRS_CA-11125","Forest_Wetland"
"301",32,"WMT",22,0.333333333333333,1.022,"EPA",0.799632352941177,"NRS_CA-11141","Forest_Wetland"
"302",21,"XER",22,0.5,1.022,"EPA",0.883275261324042,"NRS_CA-11167","Other"
"303",21,"WMT",22,0.333333333333333,1.022,"EPA",0.981666666666667,"NRS_CA-11178","Other"
"304",10,"XER",22,1,1.022,"EPA",0.884364820846905,"NRS_CA-11185","Agriculture"
"305",22,"WMT",26,0.42999656002752,1.022,"EPA",0.682210708117444,"NRS_CA-11197","Other"
"306",17,"WMT",26,1,0.929,"EPA",0.641221374045801,"NRS_CA-11206","Forest_Wetland"
"307",22,"WMT",27,NA,1.022,"EPA",0.970175438596491,"NRS_CA-11212","Forest_Wetland"
"308",22,"WMT",27,NA,1.022,"EPA",0.766423357664234,"NRS_CA-11226","Forest_Wetland"
"309",15,"XER",26,0.07000007000007,1.022,"EPA",0.440456769983687,"NRS_CA-11313","Other"
"310",39,"XER",26,0.33000033000033,1.022,"EPA",0.941763727121464,"NRS_CA-11332","Other"
"311",24,"XER",26,0.16,1.022,"EPA",0.909401709401709,"NRS_CA-11341","Other"
"312",18,"WMT",26,0.750018750468762,1.022,"EPA",0.957698815566836,"NRS_CA-11343","Other"
"313",24,"XER",27,NA,0.093,"EPA",0.963249516441006,"NRS_CA-11354","Other"
"314",20,"SPL",9,0.3542,1.022,"EPA",0.623076923076923,"NRS_CO-10018","Urban"
"315",15,"SPL",16,0.1,1.022,"EPA",0.373253493013972,"NRS_CO-10018","Urban"
"316",14,"SPL",9,0.2708,1.022,"EPA",0.601769911504425,"NRS_CO-10041","Other"
"317",12,"SPL",17,0.166666666666667,1.022,"EPA",0.770454545454546,"NRS_CO-10041","Other"
"318",44,"SPL",10,0.0917,1.022,"EPA",0.701581027667984,"NRS_CO-10042","Other"
"319",17,"SPL",11,0.0417,1.022,"EPA",0.752136752136752,"NRS_CO-10042","Other"
"320",22,"SPL",16,0.166666666666667,1.022,"EPA",0.951002227171492,"NRS_CO-10042","Other"
"321",17,"SPL",11,0.2917,1.022,"EPA",0.724409448818898,"NRS_CO-10059","Agriculture"
"322",15,"SPL",16,0.233317778814746,1.022,"EPA",0.922619047619048,"NRS_CO-10069","Agriculture"
"323",24,"XER",8,0.1667,1.022,"EPA",0.726618705035971,"NRS_CO-10075","Forest_Wetland"
"324",20,"XER",16,0.699790062981106,1.022,"EPA",0.9,"NRS_CO-10075","Forest_Wetland"
"325",15,"SPL",9,0.0521,1.022,"EPA",0.702265372168285,"NRS_CO-10098","Other"
"326",28,"SPL",9,0.1042,1.022,"EPA",0.715758468335788,"NRS_CO-10104","Other"
"327",21,"SPL",10,0.1042,1.022,"EPA",0.476268412438625,"NRS_CO-10104","Other"
"328",17,"SPL",16,0.55005500550055,1.022,"EPA",0.747731397459165,"NRS_CO-10104","Other"
"329",31,"WMT",9,0.0833,1.022,"EPA",0.896749521988528,"NRS_CO-10113","Forest_Wetland"
"330",21,"WMT",16,0.266666666666667,1.022,"EPA",0.701825557809331,"NRS_CO-10113","Forest_Wetland"
"331",19,"XER",9,0.1042,1.022,"EPA",0.616580310880829,"NRS_CO-10118","Forest_Wetland"
"332",23,"XER",16,0.2,1.022,"EPA",0.679933665008292,"NRS_CO-10118","Forest_Wetland"
"333",20,"XER",10,0.3125,1.022,"EPA",0.48943661971831,"NRS_CO-10133","Other"
"334",22,"SPL",10,0.0476,1.022,"EPA",0.80561122244489,"NRS_CO-10140","Other"
"335",28,"SPL",16,0.166666666666667,1.022,"EPA",0.814903846153846,"NRS_CO-10140","Other"
"336",13,"SPL",11,0.1042,1.022,"EPA",0.944761904761905,"NRS_CO-10171","Other"
"337",5,"XER",16,1,1.022,"EPA",0.91500904159132,"NRS_CO-10220","Other"
"338",21,"XER",21,0.742225191122987,0.743,"EPA",0.94368932038835,"NRS_CO-10220","Other"
"339",30,"WMT",17,0.333333333333333,1.022,"EPA",0.861233480176211,"NRS_CO-10222","Forest_Wetland"
"340",42,"WMT",21,0.8124796880078,1.022,"EPA",0.894117647058824,"NRS_CO-10222","Forest_Wetland"
"341",17,"WMT",16,1,1.022,"EPA",0.892280071813286,"NRS_CO-10226","Other"
"342",23,"WMT",26,0.369535493884188,1.022,"EPA",0.965116279069767,"NRS_CO-10226","Other"
"343",20,"SPL",21,0.25,0.651,"EPA",0.959334565619224,"NRS_CO-10227","Other"
"344",25,"WMT",17,0.1,1.022,"EPA",0.867783985102421,"NRS_CO-10228","Forest_Wetland"
"345",20,"WMT",21,0.0520998859012499,1.022,"EPA",0.966312056737589,"NRS_CO-10228","Forest_Wetland"
"346",23,"WMT",26,0.104166666666667,1.022,"EPA",0.909420289855073,"NRS_CO-10228","Forest_Wetland"
"347",18,"SPL",16,0.166666666666667,1.022,"EPA",0.902843601895735,"NRS_CO-10230","Agriculture"
"348",20,"SPL",21,0.208298616897184,1.022,"EPA",0.969072164948454,"NRS_CO-10230","Agriculture"
"349",20,"SPL",26,0.166666666666667,1.022,"EPA",0.939622641509434,"NRS_CO-10230","Agriculture"
"350",31,"WMT",16,0.55005500550055,1.022,"EPA",0.726377952755906,"NRS_CO-10237","Other"
"351",22,"WMT",21,1,0.929,"EPA",0.644351464435146,"NRS_CO-10237","Other"
"352",8,"SPL",22,0.171901053753459,1.022,"EPA",0.546617915904936,"NRS_CO-10246","Urban"
"353",13,"WMT",17,0.55005500550055,1.022,"EPA",0.917597765363129,"NRS_CO-10254","Other"
"354",26,"SPL",17,0.4,1.022,"EPA",0.891666666666667,"NRS_CO-10259","Other"
"355",12,"XER",16,0.3000300030003,1.022,"EPA",0.911161731207289,"NRS_CO-10272","Other"
"356",17,"XER",21,0.5,1.022,"EPA",0.892605633802817,"NRS_CO-10272","Other"
"357",12,"SPL",16,0.333333333333333,1.022,"EPA",0.872897196261682,"NRS_CO-10273","Other"
"358",18,"SPL",21,0.30730463108079,1.022,"EPA",0.769927536231884,"NRS_CO-10273","Other"
"359",24,"WMT",17,1,1.022,"EPA",0.935684647302905,"NRS_CO-10277","Forest_Wetland"
"360",17,"WMT",22,0.374995312558593,1.022,"EPA",0.982758620689655,"NRS_CO-10277","Forest_Wetland"
"361",13,"XER",17,0.750187546886722,1.022,"EPA",0.290132547864507,"NRS_CO-10279","Forest_Wetland"
"362",9,"WMT",17,0.2,1.022,"EPA",0.92896174863388,"NRS_CO-10280","Other"
"363",21,"WMT",21,0.43750273439209,0.929,"EPA",0.982889733840304,"NRS_CO-10280","Other"
"364",16,"WMT",26,0.5,0.929,"EPA",0.862,"NRS_CO-10280","Other"
"365",20,"WMT",17,0.533333333333333,1.022,"EPA",0.827586206896552,"NRS_CO-10281","Forest_Wetland"
"366",19,"WMT",22,0.354195445046577,1.022,"EPA",0.812382739212008,"NRS_CO-10281","Forest_Wetland"
"367",18,"WMT",21,0.227899450762324,1.022,"EPA",0.956521739130435,"NRS_CO-10289","Forest_Wetland"
"368",16,"WMT",26,1,1.022,"EPA",0.910798122065728,"NRS_CO-10289","Forest_Wetland"
"369",24,"WMT",17,0.5,1.022,"EPA",0.868055555555556,"NRS_CO-10292","Other"
"370",26,"WMT",21,0.937470704040499,1.022,"EPA",0.942748091603053,"NRS_CO-10292","Other"
"371",17,"SPL",17,0.2,1.022,"EPA",0.926163723916533,"NRS_CO-10293","Other"
"372",28,"WMT",17,0.1,1.022,"EPA",0.930622009569378,"NRS_CO-10294","Forest_Wetland"
"373",31,"WMT",21,0.229200091680037,1.022,"EPA",0.899239543726236,"NRS_CO-10294","Forest_Wetland"
"374",14,"WMT",21,1,1.022,"EPA",0.950738916256158,"NRS_CO-10303","Forest_Wetland"
"375",15,"WMT",21,0.416701391782649,1.022,"EPA",0.932173913043478,"NRS_CO-10312","Forest_Wetland"
"376",31,"WMT",26,0.625,1.022,"EPA",0.954635108481262,"NRS_CO-10314","Forest_Wetland"
"377",23,"WMT",22,0.708315625442697,1.022,"EPA",0.948051948051948,"NRS_CO-10315","Forest_Wetland"
"378",15,"WMT",21,0.390594484805875,1.022,"EPA",0.942408376963351,"NRS_CO-10318","Forest_Wetland"
"379",22,"XER",21,0.25,1.022,"EPA",0.908602150537634,"NRS_CO-10319","Other"
"380",22,"XER",26,0.541653125338533,1.022,"EPA",0.87015503875969,"NRS_CO-10319","Other"
"381",20,"WMT",21,0.291698267312292,1.022,"EPA",0.80718336483932,"NRS_CO-10322","Forest_Wetland"
"382",15,"WMT",22,0.218799229826711,1.022,"EPA",0.906422018348624,"NRS_CO-10324","Forest_Wetland"
"383",18,"WMT",27,0.43750273439209,1.022,"EPA",0.917782026768642,"NRS_CO-10324","Forest_Wetland"
"384",10,"SPL",22,0.5,1.022,"EPA",0.922630560928433,"NRS_CO-10334","Agriculture"
"385",13,"WMT",22,0.708315625442697,1.022,"EPA",0.846011131725417,"NRS_CO-10337","Forest_Wetland"
"386",15,"WMT",21,0.874967188730423,1.022,"EPA",0.923371647509579,"NRS_CO-10341","Forest_Wetland"
"387",19,"WMT",26,0.15625,1.022,"EPA",0.982725527831094,"NRS_CO-10341","Forest_Wetland"
"388",15,"WMT",22,1,1.022,"EPA",0.893653516295026,"NRS_CO-10346","Forest_Wetland"
"389",18,"WMT",21,0.234400637569734,1.022,"EPA",0.795761078998073,"NRS_CO-10351","Forest_Wetland"
"390",20,"WMT",27,0.5,1.022,"EPA",0.825242718446602,"NRS_CO-10351","Forest_Wetland"
"391",14,"WMT",22,1,1.022,"EPA",0.872340425531915,"NRS_CO-10353","Forest_Wetland"
"392",12,"WMT",27,0.0625,1.022,"EPA",0.971857410881801,"NRS_CO-10353","Forest_Wetland"
"393",23,"WMT",22,1,1.022,"EPA",0.852248394004283,"NRS_CO-10356","Forest_Wetland"
"394",19,"WMT",22,0.374995312558593,1.022,"EPA",0.914076782449726,"NRS_CO-10357","Forest_Wetland"
"395",19,"WMT",21,0.095700190443379,1.022,"EPA",0.960076045627376,"NRS_CO-10358","Other"
"396",19,"XER",22,0.125,1.022,"EPA",0.975378787878788,"NRS_CO-10359","Forest_Wetland"
"397",23,"XER",22,0.333300003333,1.022,"EPA",0.891472868217054,"NRS_CO-10360","Other"
"398",19,"XER",22,0.10420031468495,1.022,"EPA",0.940273037542662,"NRS_CO-10361","Other"
"399",27,"XER",22,0.25,0.929,"EPA",0.850553505535055,"NRS_CO-10362","Forest_Wetland"
"400",7,"SPL",26,0.166666666666667,1.022,"EPA",0.752873563218391,"NRS_CO-10369","Other"
"401",35,"WMT",26,0.187501171882324,1.022,"EPA",0.904030710172745,"NRS_CO-10370","Forest_Wetland"
"402",21,"SPL",26,0.25,1.022,"EPA",0.865313653136531,"NRS_CO-10378","Forest_Wetland"
"403",10,"SPL",27,0.5,1.022,"EPA",0.858546168958743,"NRS_CO-10447","Other"
"404",23,"WMT",26,0.5,1.022,"EPA",0.895238095238095,"NRS_CO-10449","Forest_Wetland"
"405",16,"XER",27,1,1.022,"EPA",0.96039603960396,"NRS_CO-10475","Forest_Wetland"
"406",22,"XER",26,1,1.022,"EPA",0.730496453900709,"NRS_CO-10479","Other"
"407",13,"SPL",26,0.333333333333333,1.022,"EPA",0.844827586206897,"NRS_CO-10484","Urban"
"408",20,"XER",26,1,1.022,"EPA",0.948081264108352,"NRS_CO-10490","Other"
"409",18,"WMT",26,0.172500043125011,1.022,"EPA",0.867326732673267,"NRS_CO-10499","Forest_Wetland"
"410",18,"WMT",26,0.125,1.022,"EPA",0.909433962264151,"NRS_CO-10500","Forest_Wetland"
"411",16,"WMT",26,0.0833333333333333,1.022,"EPA",0.964485981308411,"NRS_CO-10501","Forest_Wetland"
"412",18,"WMT",26,0.166666666666667,1.022,"EPA",0.857418111753372,"NRS_CO-10502","Forest_Wetland"
"413",21,"XER",26,0.0984697796246332,1.022,"EPA",0.93359375,"NRS_CO-10503","Forest_Wetland"
"414",21,"WMT",27,0.763009308713566,1.022,"EPA",0.811284046692607,"NRS_CO-10504","Other"
"415",20,"WMT",27,0.291664236131366,1.022,"EPA",0.887005649717514,"NRS_CO-10505","Other"
"416",19,"WMT",27,0.0833333333333333,1.022,"EPA",0.97265625,"NRS_CO-10506","Other"
"417",18,"WMT",27,0.166666666666667,1.022,"EPA",0.956521739130435,"NRS_CO-10507","Forest_Wetland"
"418",23,"WMT",27,0.750018750468762,1.022,"EPA",0.948076923076923,"NRS_CO-10508","Forest_Wetland"
"419",16,"WMT",27,0.625,1.022,"EPA",0.946886446886447,"NRS_CO-10509","Forest_Wetland"
"420",27,"WMT",27,0.541653125338533,1.022,"EPA",0.899606299212598,"NRS_CO-10510","Forest_Wetland"
"421",18,"WMT",27,0.406256347755434,1.022,"EPA",0.880681818181818,"NRS_CO-10511","Other"
"422",17,"WMT",27,0.43750273439209,1.022,"EPA",0.955598455598456,"NRS_CO-10512","Forest_Wetland"
"423",42,"NAP",12,0.233,1.022,"EPA",0.80794701986755,"NRS_CT-10059","Forest_Wetland"
"424",41,"NAP",17,1,1.022,"EPA",0.756,"NRS_CT-10059","Forest_Wetland"
"425",42,"NAP",21,0.820277253711755,1.022,"EPA",0.8984375,"NRS_CT-10063","Forest_Wetland"
"426",46,"NAP",26,0.208333333333333,1.022,"EPA",0.877408056042032,"NRS_CT-10063","Forest_Wetland"
"427",21,"NAP",21,0.333300003333,0.929,"EPA",0.908239700374532,"NRS_CT-10064","Urban"
"428",24,"NAP",26,0.166666666666667,1.022,"EPA",0.832046332046332,"NRS_CT-10064","Urban"
"429",30,"NAP",16,0.874890638670166,1.022,"EPA",0.734,"NRS_CT-10069","Urban"
"430",42,"NAP",17,0.291630212890055,1.022,"EPA",0.90576395242452,"NRS_CT-10090","Agriculture"
"431",29,"NAP",21,0.5,1.022,"EPA",0.940850277264325,"NRS_CT-10090","Agriculture"
"432",43,"NAP",22,0.750018750468762,1.022,"EPA",0.892249527410208,"NRS_CT-10093","Forest_Wetland"
"433",59,"NAP",26,1,1.022,"EPA",0.867961165048544,"NRS_CT-10093","Forest_Wetland"
"434",20,"NAP",26,0.583328472262731,1.022,"EPA",0.830282861896839,"NRS_CT-10094","Urban"
"435",40,"NAP",22,0.625,1.022,"EPA",0.858508604206501,"NRS_CT-10096","Forest_Wetland"
"436",21,"NAP",21,0.142900012861001,1.022,"EPA",0.555970149253731,"NRS_CT-10105","Forest_Wetland"
"437",28,"NAP",26,0.0984697796246332,1.022,"EPA",0.774757281553398,"NRS_CT-10105","Forest_Wetland"
"438",36,"NAP",21,0.0833000133280021,1.022,"EPA",0.89065606361829,"NRS_CT-10107","Forest_Wetland"
"439",24,"NAP",21,0.874967188730423,1.022,"EPA",0.633270321361059,"NRS_CT-10108","Forest_Wetland"
"440",36,"NAP",22,0.562492968837889,1.022,"EPA",0.870775347912525,"NRS_CT-10109","Forest_Wetland"
"441",29,"NAP",26,0.708315625442697,1.022,"EPA",0.891840607210626,"NRS_CT-10115","Forest_Wetland"
"442",31,"NAP",26,0.374995312558593,1.022,"EPA",0.877737226277372,"NRS_CT-10116","Forest_Wetland"
"443",41,"NAP",26,0.406256347755434,1.022,"EPA",0.901185770750988,"NRS_CT-10119","Forest_Wetland"
"444",34,"NAP",26,0.0877277632052216,1.022,"EPA",0.941176470588235,"NRS_CT-10120","Forest_Wetland"
"445",31,"NAP",26,0.0958331736113773,1.022,"EPA",0.852589641434263,"NRS_CT-10121","Urban"
"446",23,"NAP",26,0.0178571428571429,1.022,"EPA",0.949019607843137,"NRS_CT-10125","Forest_Wetland"
"447",46,"NAP",26,0.5,1.022,"EPA",0.862823061630219,"NRS_CT-10126","Forest_Wetland"
"448",34,"CPL",12,0.267,1.022,"EPA",0.728194726166329,"NRS_DE-10005","Agriculture"
"449",37,"CPL",16,0.175008750437522,0.651,"EPA",0.723709369024857,"NRS_DE-10005","Agriculture"
"450",17,"CPL",16,0.120004800192008,0.929,"EPA",0.694092827004219,"NRS_DE-10012","Forest_Wetland"
"451",14,"CPL",17,0.175008750437522,1.022,"EPA",0.530465949820789,"NRS_DE-10015","Agriculture"
"452",28,"CPL",17,0.175008750437522,1.022,"EPA",0.65,"NRS_DE-10016","Agriculture"
"453",24,"CPL",21,1,1.022,"EPA",0.4528,"NRS_DE-10016","Agriculture"
"454",22,"CPL",16,0.575043128234618,1.022,"EPA",0.625461254612546,"NRS_DE-10017","Urban"
"455",11,"CPL",16,0.120004800192008,1.022,"EPA",0.741154562383613,"NRS_DE-10019","Forest_Wetland"
"456",30,"SAP",17,0.32499187520312,1.022,"EPA",0.67907995618839,"NRS_DE-10028","Urban"
"457",31,"SAP",21,0.125,1.022,"EPA",0.753246753246753,"NRS_DE-10028","Urban"
"458",20,"SAP",27,0.625,1.022,"EPA",0.938931297709924,"NRS_DE-10028","Urban"
"459",17,"CPL",17,0.1,1.022,"EPA",0.842960288808664,"NRS_DE-10031","Agriculture"
"460",26,"CPL",17,0.149992500374981,0.929,"EPA",0.819727891156463,"NRS_DE-10032","Agriculture"
"461",17,"CPL",17,0.1,1.022,"EPA",0.712215320910973,"NRS_DE-10040","Agriculture"
"462",15,"CPL",17,0.1,1.022,"EPA",0.447653429602888,"NRS_DE-10042","Forest_Wetland"
"463",25,"CPL",17,0.1,1.022,"EPA",0.840637450199203,"NRS_DE-10043","Agriculture"
"464",12,"CPL",17,0.1,1.022,"EPA",0.777955271565495,"NRS_DE-10045","Forest_Wetland"
"465",31,"CPL",17,0.1,1.022,"EPA",0.572664359861592,"NRS_DE-10047","Agriculture"
"466",36,"CPL",22,1,1.022,"EPA",0.923255813953488,"NRS_DE-10050","Urban"
"467",18,"CPL",26,0.625,1.022,"EPA",0.937864077669903,"NRS_DE-10050","Urban"
"468",35,"CPL",22,0.760398448787165,1.022,"EPA",0.826347305389222,"NRS_DE-10055","Agriculture"
"469",22,"CPL",26,0.666666666666667,1.022,"EPA",0.772549019607843,"NRS_DE-10055","Agriculture"
"470",29,"CPL",22,0.229200091680037,1.022,"EPA",0.889513108614232,"NRS_DE-10056","Forest_Wetland"
"471",22,"CPL",21,0.166700006668,1.022,"EPA",0.886018237082067,"NRS_DE-10059","Agriculture"
"472",26,"SAP",22,0.177100858939166,1.022,"EPA",0.963570127504554,"NRS_DE-10061","Urban"
"473",33,"SAP",21,1,1.022,"EPA",0.844783715012723,"NRS_DE-10068","Forest_Wetland"
"474",31,"SAP",27,0.750018750468762,1.022,"EPA",0.904761904761905,"NRS_DE-10068","Forest_Wetland"
"475",27,"SAP",21,0.264298551643937,1.022,"EPA",0.900199600798403,"NRS_DE-10072","Urban"
"476",25,"CPL",21,0.145800224532346,1.022,"EPA",0.734104046242775,"NRS_DE-10077","Agriculture"
"477",24,"SAP",22,0.416701391782649,1.022,"EPA",0.975655430711611,"NRS_DE-10079","Urban"
"478",16,"CPL",26,1,0.836,"EPA",0.52122641509434,"NRS_DE-10084","Agriculture"
"479",25,"CPL",27,1,0.929,"EPA",0.893424036281179,"NRS_DE-10086","Agriculture"
"480",35,"SAP",26,0.5,1.022,"EPA",0.909090909090909,"NRS_DE-10089","Agriculture"
"481",24,"SAP",26,0.531236719082023,1.022,"EPA",0.947162426614481,"NRS_DE-10090","Urban"
"482",27,"SAP",27,0.187501171882324,1.022,"EPA",0.933786078098472,"NRS_DE-10092","Urban"
"483",28,"CPL",26,1,0.929,"EPA",0.729166666666667,"NRS_DE-10096","Agriculture"
"484",24,"CPL",27,1,1.022,"EPA",0.60093896713615,"NRS_DE-10100","Agriculture"
"485",17,"CPL",22,0.625,1.022,"EPA",0.86897880539499,"NRS_FL-10028","Urban"
"486",14,"CPL",22,0.476190476190476,1.022,"EPA",0.822857142857143,"NRS_FL-10044","Forest_Wetland"
"487",10,"CPL",16,0.365096750638919,1.022,"EPA",0.625,"NRS_FL-10047","Forest_Wetland"
"488",24,"CPL",22,0.427094900486888,1.022,"EPA",0.853211009174312,"NRS_FL-10047","Forest_Wetland"
"489",15,"CPL",17,1,1.022,"EPA",0.781629116117851,"NRS_FL-10049","Agriculture"
"490",25,"CPL",22,0.708315625442697,1.022,"EPA",0.868068833652008,"NRS_FL-10049","Agriculture"
"491",18,"CPL",22,0.267902590618051,1.022,"EPA",0.807017543859649,"NRS_FL-10077","Forest_Wetland"
"492",27,"CPL",22,1,1.022,"EPA",0.744510978043912,"NRS_FL-10082","Forest_Wetland"
"493",20,"CPL",22,0.857118368046627,1.022,"EPA",0.891732283464567,"NRS_FL-10087","Forest_Wetland"
"494",39,"CPL",22,0.750018750468762,1.022,"EPA",0.820717131474104,"NRS_FL-10107","Forest_Wetland"
"495",45,"CPL",27,1,1.022,"EPA",0.828042328042328,"NRS_FL-10107","Forest_Wetland"
"496",23,"CPL",27,0.652784124290097,1.022,"EPA",0.735567970204842,"NRS_FL-10116","Forest_Wetland"
"497",11,"CPL",22,0.148299743441444,1.022,"EPA",0.636861313868613,"NRS_FL-10132","Urban"
"498",15,"CPL",22,0.8124796880078,1.022,"EPA",0.723076923076923,"NRS_FL-10148","Urban"
"499",38,"CPL",22,0.625,1.022,"EPA",0.889925373134328,"NRS_FL-10184","Forest_Wetland"
"500",15,"CPL",26,0.5,0.929,"EPA",0.798804780876494,"NRS_FL-10196","Urban"
"501",16,"CPL",27,0.306419488279455,1.022,"EPA",0.948717948717949,"NRS_FL-10208","Forest_Wetland"
"502",32,"SAP",12,0.967,1.022,"EPA",0.797421731123389,"NRS_GA-10023","Forest_Wetland"
"503",34,"SAP",16,0.5,1.022,"EPA",0.823204419889503,"NRS_GA-10023","Forest_Wetland"
"504",33,"SAP",12,1,1.022,"EPA",0.766721044045677,"NRS_GA-10034","Forest_Wetland"
"505",28,"CPL",22,1,1.022,"EPA",0.964516129032258,"NRS_GA-10041","Forest_Wetland"
"506",29,"SAP",16,1,1.022,"EPA",0.903083700440529,"NRS_GA-10050","Urban"
"507",27,"SAP",21,0.309904549398785,1.022,"EPA",0.958483754512635,"NRS_GA-10050","Urban"
"508",29,"SAP",26,1,1.022,"EPA",0.97289156626506,"NRS_GA-10050","Urban"
"509",23,"SAP",21,0.218799229826711,1.022,"EPA",0.807407407407407,"NRS_GA-10058","Forest_Wetland"
"510",24,"SAP",26,0.166666666666667,1.022,"EPA",0.803956834532374,"NRS_GA-10058","Forest_Wetland"
"511",22,"CPL",17,0.520833333333333,1.022,"EPA",0.657692307692308,"NRS_GA-10064","Forest_Wetland"
"512",28,"CPL",21,0.593788967400986,1.022,"EPA",0.873370577281192,"NRS_GA-10070","Forest_Wetland"
