"","X","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"209",209,37,"XER",17,0.458295142071494,1.022,"EPA",0.882769472856019,"NRS_CA-10207","Other",39.44200189,-122.637233
"210",210,33,"WMT",9,0.0875,1.022,"EPA",0.781779661016949,"NRS_CA-10285","Forest_Wetland",42.003,-122.76312
"211",211,29,"WMT",16,0.0625,1.022,"EPA",0.738831615120275,"NRS_CA-10285","Forest_Wetland",42.00285652,-122.764264
"212",212,26,"XER",9,0.125,1.022,"EPA",0.881048387096774,"NRS_CA-10300","Other",38.3109,-119.34293
"213",213,21,"XER",16,0.0288500375050488,1.022,"EPA",0.829308909242298,"NRS_CA-10300","Other",38.31081734,-119.3439232
"214",214,28,"XER",9,0.1625,0.836,"EPA",0.462012320328542,"NRS_CA-10304","Other",33.76053,-116.5489
"215",215,34,"XER",16,0.0833333333333333,1.022,"EPA",0.857963875205255,"NRS_CA-10304","Other",33.7605511,-116.5497488
"216",216,23,"WMT",9,0.0938,1.022,"EPA",0.954838709677419,"NRS_CA-10333","Other",34.55734,-119.24876
"217",217,28,"WMT",16,0.0625,1.022,"EPA",0.912425149700599,"NRS_CA-10333","Forest_Wetland",34.55732876,-119.2497054
"218",218,36,"XER",10,0.05,1.022,"EPA",0.972111553784861,"NRS_CA-10352","Forest_Wetland",37.32884,-121.67384
"219",219,31,"XER",16,0.0234400637569734,1.022,"EPA",0.932343234323432,"NRS_CA-10352","Forest_Wetland",37.32877981,-121.6748984
"220",220,37,"WMT",10,0.2917,1.022,"EPA",0.936575052854123,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"221",221,46,"WMT",11,0.8125,1.022,"EPA",0.769076305220884,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"222",222,24,"WMT",16,0.0234400637569734,1.022,"EPA",0.867480383609416,"NRS_CA-10359","Forest_Wetland",38.73207634,-119.929254
"223",223,26,"XER",17,0.0625,0.929,"EPA",0.652688172043011,"NRS_CA-10416","Urban",38.50408081,-122.7882006
"224",224,36,"WMT",10,0.2,1.022,"EPA",0.895705521472393,"NRS_CA-10458","Forest_Wetland",41.09051,-124.08467
"225",225,29,"WMT",16,0.1,1.022,"EPA",0.867226890756303,"NRS_CA-10458","Forest_Wetland",41.09035702,-124.0858495
"226",226,20,"XER",16,0.2,1.022,"EPA",0.921150278293135,"NRS_CA-10779","Forest_Wetland",36.96370514,-119.2314146
"227",227,13,"XER",21,1,1.022,"EPA",0.361556064073227,"NRS_CA-10779","Forest_Wetland",36.96370513,-119.2314147
"228",228,39,"XER",27,NA,1.022,"EPA",0.948356807511737,"NRS_CA-10779","Forest_Wetland",36.96370513,-119.2314146
"229",229,16,"XER",17,0.43122035360069,1.022,"EPA",0.965116279069767,"NRS_CA-10784","Other",34.35671323,-119.0198808
"230",230,20,"XER",21,0.125,1.022,"EPA",0.822429906542056,"NRS_CA-10784","Other",34.35671322,-119.0198808
"231",231,21,"XER",26,0.09000009000009,1.022,"EPA",0.905084745762712,"NRS_CA-10784","Other",34.35671322,-119.0198808
"232",232,27,"WMT",17,0.143740117866897,1.022,"EPA",0.985037406483791,"NRS_CA-10798","Forest_Wetland",40.80247233,-122.9300163
"233",233,24,"WMT",21,0.142857142857143,1.022,"EPA",0.901303538175047,"NRS_CA-10798","Forest_Wetland",40.80247233,-122.9300163
"234",234,13,"XER",17,0.515729757607014,1.022,"EPA",0.908442330558858,"NRS_CA-10800","Forest_Wetland",34.42493996,-118.5570537
"235",235,29,"WMT",17,0.437445319335083,1.022,"EPA",0.920302013422819,"NRS_CA-10808","Forest_Wetland",39.4667372,-120.9644497
"236",236,38,"WMT",21,0.2,1.022,"EPA",0.950177935943061,"NRS_CA-10808","Forest_Wetland",39.4667372,-120.9644497
"237",237,28,"XER",17,0.19790223629527,1.022,"EPA",0.820857863751051,"NRS_CA-10816","Other",40.21900408,-121.9974197
"238",238,25,"XER",21,0.0909090909090909,1.022,"EPA",0.934782608695652,"NRS_CA-10816","Other",40.21900407,-121.9974197
"239",239,30,"XER",27,NA,1.022,"EPA",0.932835820895522,"NRS_CA-10816","Other",40.21900407,-121.9974197
"240",240,33,"WMT",16,0.05,1.022,"EPA",0.860576923076923,"NRS_CA-10833","Forest_Wetland",39.90521376,-121.0465597
"241",241,38,"WMT",21,0.25,1.022,"EPA",0.706689536878216,"NRS_CA-10833","Forest_Wetland",39.90521375,-121.0465597
"242",242,34,"WMT",27,NA,1.022,"EPA",0.731428571428571,"NRS_CA-10833","Forest_Wetland",39.90521375,-121.0465597
"243",243,26,"XER",17,0.218770509735288,1.022,"EPA",0.944732297063903,"NRS_CA-10844","Other",38.27112926,-119.3316508
"244",244,20,"XER",21,0.0909090909090909,1.022,"EPA",0.894827586206897,"NRS_CA-10844","Other",38.27112925,-119.3316508
"245",245,18,"XER",27,NA,1.022,"EPA",0.882758620689655,"NRS_CA-10844","Other",38.27112925,-119.3316508
"246",246,22,"WMT",17,0.416666666666667,1.022,"EPA",0.827639751552795,"NRS_CA-10845","Forest_Wetland",40.72400294,-124.1173927
"247",247,19,"WMT",21,0.0833333333333333,1.022,"EPA",0.658620689655172,"NRS_CA-10845","Forest_Wetland",40.72400294,-124.1173927
"248",248,23,"WMT",27,NA,1.022,"EPA",0.962790697674419,"NRS_CA-10845","Forest_Wetland",40.72400294,-124.1173927
"249",249,27,"WMT",17,0.343760742523204,1.022,"EPA",0.765084473049075,"NRS_CA-10849","Forest_Wetland",41.31835724,-123.0505146
"250",250,31,"WMT",21,0.111111111111111,1.022,"EPA",0.711504424778761,"NRS_CA-10849","Forest_Wetland",41.31835723,-123.0505146
"251",251,17,"WMT",27,NA,1.022,"EPA",0.972972972972973,"NRS_CA-10849","Other",41.31835723,-123.0505146
"252",252,24,"WMT",17,0.406173842404549,1.022,"EPA",0.899361022364217,"NRS_CA-10855","Forest_Wetland",41.95444069,-122.6616322
"253",253,37,"WMT",17,0.281214848143982,1.022,"EPA",0.615966386554622,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971607
"254",254,33,"WMT",22,0.333333333333333,1.022,"EPA",0.60797342192691,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971607
"255",255,34,"WMT",26,1,1.022,"EPA",0.811623246492986,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971606
"256",256,27,"XER",17,0.206270627062706,1.022,"EPA",0.855085508550855,"NRS_CA-10859","Other",37.56388064,-118.7547913
"257",257,23,"XER",21,0.5,1.022,"EPA",0.845890410958904,"NRS_CA-10859","Other",37.56388064,-118.7547913
"258",258,24,"XER",27,NA,1.022,"EPA",0.898972602739726,"NRS_CA-10859","Other",37.56388064,-118.7547913
"259",259,13,"XER",17,0.114573785517874,1.022,"EPA",0.67280701754386,"NRS_CA-10864","Urban",38.06906649,-122.5344472
"260",260,7,"XER",27,NA,1.022,"EPA",0.115254237288136,"NRS_CA-10864","Urban",38.06906649,-122.5344472
"261",261,33,"WMT",17,0.187511719482468,1.022,"EPA",0.867538838920687,"NRS_CA-10869","Forest_Wetland",41.64846253,-124.0884502
"262",262,30,"WMT",21,0.111111111111111,1.022,"EPA",0.895726495726496,"NRS_CA-10869","Forest_Wetland",41.64846253,-124.0884502
"263",263,32,"WMT",17,0.0729181857955374,1.022,"EPA",0.632173913043478,"NRS_CA-10871","Forest_Wetland",40.07704424,-121.5625018
"264",264,29,"WMT",21,0.1,1.022,"EPA",0.927509293680297,"NRS_CA-10871","Forest_Wetland",40.07704424,-121.5625018
"265",265,29,"XER",17,0.15625,1.022,"EPA",0.755947136563877,"NRS_CA-10881","Other",38.83027731,-122.9060675
"266",266,29,"XER",21,0.0666666666666667,1.022,"EPA",0.83005366726297,"NRS_CA-10881","Other",38.8302773,-122.9060675
"267",267,27,"WMT",17,0.406173842404549,1.022,"EPA",0.585531914893617,"NRS_CA-10885","Forest_Wetland",40.10650954,-123.793817
"268",268,25,"WMT",21,0.166666666666667,1.022,"EPA",0.843642611683849,"NRS_CA-10885","Forest_Wetland",40.10650954,-123.793817
"269",269,40,"WMT",17,0.625,1.022,"EPA",0.928068803752932,"NRS_CA-10890","Forest_Wetland",39.2998874,-120.9695012
"270",270,35,"WMT",21,0.5,1.022,"EPA",0.769616026711185,"NRS_CA-10890","Forest_Wetland",39.2998874,-120.9695012
"271",271,27,"WMT",22,0.125,1.022,"EPA",0.805841924398625,"NRS_CA-10906","Forest_Wetland",39.75739,-123.7248
"272",272,22,"WMT",27,NA,1.022,"EPA",0.76130198915009,"NRS_CA-10906","Forest_Wetland",39.75738715,-123.7248447
"273",273,24,"XER",22,0.05,1.022,"EPA",0.98122866894198,"NRS_CA-10907","Other",38.36417,-119.4448
"274",274,19,"XER",27,NA,1.022,"EPA",0.91846921797005,"NRS_CA-10907","Other",38.36417172,-119.4447781
"275",275,21,"XER",22,0.125,1.022,"EPA",0.828231292517007,"NRS_CA-10910","Other",37.89016,-118.7154
"276",276,21,"XER",26,0.05999988000024,1.022,"EPA",0.529220779220779,"NRS_CA-10910","Other",37.89016045,-118.7154419
"277",277,29,"WMT",22,0.333333333333333,1.022,"EPA",0.86744966442953,"NRS_CA-10914","Forest_Wetland",41.93373,-124.1084
"278",278,28,"XER",22,0.0769230769230769,1.022,"EPA",0.830715532286213,"NRS_CA-10923","Forest_Wetland",39.98053,-121.9723
"279",279,27,"WMT",22,0.0625,1.022,"EPA",0.960377358490566,"NRS_CA-10924","Other",41.91258,-120.9213
"280",280,21,"WMT",22,0.03125,1.022,"EPA",0.766791044776119,"NRS_CA-10928","Forest_Wetland",41.55364,-121.9247
"281",281,7,"XER",22,0.2,1.022,"EPA",0.960655737704918,"NRS_CA-10949","Forest_Wetland",38.18245,-120.701
"282",282,18,"XER",26,0.56000448003584,1.022,"EPA",0.832520325203252,"NRS_CA-10949","Forest_Wetland",38.18245145,-120.701042
"283",283,25,"WMT",22,1,1.022,"EPA",0.722222222222222,"NRS_CA-10966","Forest_Wetland",40.0255,-120.9644
"284",284,32,"WMT",22,0.0769230769230769,1.022,"EPA",0.825,"NRS_CA-11009","Forest_Wetland",38.73232,-120.4784
"285",285,39,"WMT",26,0.63000063000063,1.022,"EPA",0.840197693574959,"NRS_CA-11009","Forest_Wetland",38.7323225,-120.4784002
"286",286,32,"WMT",22,0.142857142857143,1.022,"EPA",0.75,"NRS_CA-11011","Forest_Wetland",40.63704,-122.7465
"287",287,38,"WMT",26,0.11000011000011,1.022,"EPA",0.911960132890365,"NRS_CA-11011","Forest_Wetland",40.63704573,-122.7464935
"288",288,33,"XER",22,0.333333333333333,1.022,"EPA",0.916943521594684,"NRS_CA-11043","Other",38.97275,-121.2915
"289",289,23,"WMT",22,0.333333333333333,1.022,"EPA",0.909465020576132,"NRS_CA-11054","Forest_Wetland",37.11441,-119.1693
"290",290,24,"WMT",27,NA,1.022,"EPA",0.578154425612053,"NRS_CA-11054","Forest_Wetland",37.11440804,-119.1692797
"291",291,39,"WMT",22,0.2,1.022,"EPA",0.938461538461538,"NRS_CA-11076","Forest_Wetland",39.66106,-120.8893
"292",292,28,"WMT",26,0.5,1.022,"EPA",0.955094991364421,"NRS_CA-11076","Forest_Wetland",39.66106475,-120.8893134
"293",293,22,"WMT",22,0.5,1.022,"EPA",0.981196581196581,"NRS_CA-11099","Other",38.58012,-119.8887
"294",294,25,"WMT",22,0.5,0.929,"EPA",0.820668693009118,"NRS_CA-11103","Forest_Wetland",41.29989,-122.1188
"295",295,33,"WMT",22,0.5,1.022,"EPA",0.946577629382304,"NRS_CA-11106","Other",39.14468,-120.4665
"296",296,34,"WMT",22,1,1.022,"EPA",0.927450980392157,"NRS_CA-11125","Forest_Wetland",41.3286,-123.4199
"297",297,32,"WMT",22,0.333333333333333,1.022,"EPA",0.799632352941177,"NRS_CA-11141","Forest_Wetland",40.87032,-122.8004
"298",298,21,"XER",22,0.5,1.022,"EPA",0.883275261324042,"NRS_CA-11167","Other",38.59731,-122.5984
"299",299,21,"WMT",22,0.333333333333333,1.022,"EPA",0.981666666666667,"NRS_CA-11178","Other",40.11089,-121.1254
"300",300,10,"XER",22,1,1.022,"EPA",0.884364820846905,"NRS_CA-11185","Agriculture",38.34677,-121.9
"301",301,22,"WMT",26,0.42999656002752,1.022,"EPA",0.682210708117444,"NRS_CA-11197","Other",33.26659717,-116.8176623
"302",302,17,"WMT",26,1,0.929,"EPA",0.641221374045801,"NRS_CA-11206","Forest_Wetland",38.34235839,-120.2595173
"303",303,22,"WMT",27,NA,1.022,"EPA",0.970175438596491,"NRS_CA-11212","Forest_Wetland",40.77203975,-123.3027922
"304",304,22,"WMT",27,NA,1.022,"EPA",0.766423357664234,"NRS_CA-11226","Forest_Wetland",40.13079561,-121.4652129
"305",305,15,"XER",26,0.07000007000007,1.022,"EPA",0.440456769983687,"NRS_CA-11313","Other",37.49935193,-118.1412427
"306",306,39,"XER",26,0.33000033000033,1.022,"EPA",0.941763727121464,"NRS_CA-11332","Other",40.30767586,-121.8581376
"307",307,24,"XER",26,0.16,1.022,"EPA",0.909401709401709,"NRS_CA-11341","Other",37.00309692,-118.2945214
"308",308,18,"WMT",26,0.750018750468762,1.022,"EPA",0.957698815566836,"NRS_CA-11343","Other",38.3213139,-119.6740704
"309",309,24,"XER",27,NA,0.093,"EPA",0.963249516441006,"NRS_CA-11354","Other",38.7772714,-119.7590081
"310",310,14,"SPL",9,0.2708,1.022,"EPA",0.601769911504425,"NRS_CO-10041","Other",39.95201,-105.1679
"311",311,12,"SPL",17,0.166666666666667,1.022,"EPA",0.770454545454546,"NRS_CO-10041","Other",39.95199557,-105.1684421
"312",312,44,"SPL",10,0.0917,1.022,"EPA",0.701581027667984,"NRS_CO-10042","Other",39.34429,-104.9723
"313",313,17,"SPL",11,0.0417,1.022,"EPA",0.752136752136752,"NRS_CO-10042","Other",39.34429,-104.9723
"314",314,22,"SPL",16,0.166666666666667,1.022,"EPA",0.951002227171492,"NRS_CO-10042","Other",39.34428,-104.9728388
"315",315,17,"SPL",11,0.2917,1.022,"EPA",0.724409448818898,"NRS_CO-10059","Agriculture",40.19173,-105.2
"316",316,15,"SPL",16,0.233317778814746,1.022,"EPA",0.922619047619048,"NRS_CO-10069","Agriculture",38.06505925,-102.3363777
"317",317,24,"XER",8,0.1667,1.022,"EPA",0.726618705035971,"NRS_CO-10075","Forest_Wetland",39.7309,-108.67407
"318",318,20,"XER",16,0.699790062981106,1.022,"EPA",0.9,"NRS_CO-10075","Forest_Wetland",39.73087609,-108.6747246
"319",319,15,"SPL",9,0.0521,1.022,"EPA",0.702265372168285,"NRS_CO-10098","Other",38.88674,-103.68298
"320",320,28,"SPL",9,0.1042,1.022,"EPA",0.715758468335788,"NRS_CO-10104","Other",39.38897,-104.86668
"321",321,21,"SPL",10,0.1042,1.022,"EPA",0.476268412438625,"NRS_CO-10104","Other",39.38897,-104.86668
"322",322,17,"SPL",16,0.55005500550055,1.022,"EPA",0.747731397459165,"NRS_CO-10104","Other",39.38895974,-104.8672149
"323",323,31,"WMT",9,0.0833,1.022,"EPA",0.896749521988528,"NRS_CO-10113","Forest_Wetland",40.9715,-107.019
"324",324,21,"WMT",16,0.266666666666667,1.022,"EPA",0.701825557809331,"NRS_CO-10113","Forest_Wetland",40.97146712,-107.0196069
"325",325,19,"XER",9,0.1042,1.022,"EPA",0.616580310880829,"NRS_CO-10118","Forest_Wetland",39.64305,-107.7104
"326",326,23,"XER",16,0.2,1.022,"EPA",0.679933665008292,"NRS_CO-10118","Forest_Wetland",39.6430304,-107.7110185
"327",327,20,"XER",10,0.3125,1.022,"EPA",0.48943661971831,"NRS_CO-10133","Other",37.36589,-108.59263
"328",328,22,"SPL",10,0.0476,1.022,"EPA",0.80561122244489,"NRS_CO-10140","Other",39.24139,-104.95751
"329",329,28,"SPL",16,0.166666666666667,1.022,"EPA",0.814903846153846,"NRS_CO-10140","Other",39.2413809,-104.9580488
"330",330,13,"SPL",11,0.1042,1.022,"EPA",0.944761904761905,"NRS_CO-10171","Other",37.79719,-103.377
"331",331,5,"XER",16,1,1.022,"EPA",0.91500904159132,"NRS_CO-10220","Other",39.98812383,-108.7779574
"332",332,21,"XER",21,0.742225191122987,0.743,"EPA",0.94368932038835,"NRS_CO-10220","Other",39.98812383,-108.7779574
"333",333,30,"WMT",17,0.333333333333333,1.022,"EPA",0.861233480176211,"NRS_CO-10222","Forest_Wetland",38.55320856,-107.5189582
"334",334,42,"WMT",21,0.8124796880078,1.022,"EPA",0.894117647058824,"NRS_CO-10222","Forest_Wetland",38.55320856,-107.5189582
"335",335,17,"WMT",16,1,1.022,"EPA",0.892280071813286,"NRS_CO-10226","Other",39.36936448,-106.4524344
"336",336,23,"WMT",26,0.369535493884188,1.022,"EPA",0.965116279069767,"NRS_CO-10226","Other",39.36936448,-106.4524344
"337",337,20,"SPL",21,0.25,0.651,"EPA",0.959334565619224,"NRS_CO-10227","Other",37.60461992,-103.6059701
"338",338,25,"WMT",17,0.1,1.022,"EPA",0.867783985102421,"NRS_CO-10228","Forest_Wetland",37.71406868,-106.8381694
"339",339,20,"WMT",21,0.0520998859012499,1.022,"EPA",0.966312056737589,"NRS_CO-10228","Forest_Wetland",37.71406867,-106.8381694
"340",340,23,"WMT",26,0.104166666666667,1.022,"EPA",0.909420289855073,"NRS_CO-10228","Forest_Wetland",37.71406867,-106.8381694
"341",341,18,"SPL",16,0.166666666666667,1.022,"EPA",0.902843601895735,"NRS_CO-10230","Agriculture",40.15970307,-105.1184267
"342",342,20,"SPL",21,0.208298616897184,1.022,"EPA",0.969072164948454,"NRS_CO-10230","Agriculture",40.15970306,-105.1184267
"343",343,20,"SPL",26,0.166666666666667,1.022,"EPA",0.939622641509434,"NRS_CO-10230","Agriculture",40.15970306,-105.1184267
"344",344,31,"WMT",16,0.55005500550055,1.022,"EPA",0.726377952755906,"NRS_CO-10237","Other",39.07659754,-106.0063979
"345",345,22,"WMT",21,1,0.929,"EPA",0.644351464435146,"NRS_CO-10237","Other",39.07659753,-106.0063979
"346",346,8,"SPL",22,0.171901053753459,1.022,"EPA",0.546617915904936,"NRS_CO-10246","Urban",39.91225933,-104.8821446
"347",347,13,"WMT",17,0.55005500550055,1.022,"EPA",0.917597765363129,"NRS_CO-10254","Other",38.93286215,-107.4000133
"348",348,26,"SPL",17,0.4,1.022,"EPA",0.891666666666667,"NRS_CO-10259","Other",37.8173524,-103.3687502
"349",349,12,"XER",16,0.3000300030003,1.022,"EPA",0.911161731207289,"NRS_CO-10272","Other",37.06135096,-105.982904
"350",350,17,"XER",21,0.5,1.022,"EPA",0.892605633802817,"NRS_CO-10272","Other",37.06135096,-105.982904
"351",351,12,"SPL",16,0.333333333333333,1.022,"EPA",0.872897196261682,"NRS_CO-10273","Other",39.63865573,-102.1136539
"352",352,18,"SPL",21,0.30730463108079,1.022,"EPA",0.769927536231884,"NRS_CO-10273","Other",39.63865572,-102.1136539
"353",353,24,"WMT",17,1,1.022,"EPA",0.935684647302905,"NRS_CO-10277","Forest_Wetland",37.72262415,-108.2352535
"354",354,17,"WMT",22,0.374995312558593,1.022,"EPA",0.982758620689655,"NRS_CO-10277","Forest_Wetland",37.72262414,-108.2352535
"355",355,13,"XER",17,0.750187546886722,1.022,"EPA",0.290132547864507,"NRS_CO-10279","Forest_Wetland",39.80551126,-108.6537634
"356",356,9,"WMT",17,0.2,1.022,"EPA",0.92896174863388,"NRS_CO-10280","Other",39.54923087,-105.1317434
"357",357,21,"WMT",21,0.43750273439209,0.929,"EPA",0.982889733840304,"NRS_CO-10280","Other",39.54923086,-105.1317434
"358",358,16,"WMT",26,0.5,0.929,"EPA",0.862,"NRS_CO-10280","Other",39.54923086,-105.1317434
"359",359,20,"WMT",17,0.533333333333333,1.022,"EPA",0.827586206896552,"NRS_CO-10281","Forest_Wetland",38.18577342,-106.4895271
"360",360,19,"WMT",22,0.354195445046577,1.022,"EPA",0.812382739212008,"NRS_CO-10281","Forest_Wetland",38.18577341,-106.4895271
"361",361,18,"WMT",21,0.227899450762324,1.022,"EPA",0.956521739130435,"NRS_CO-10289","Forest_Wetland",38.60455418,-106.4649269
"362",362,16,"WMT",26,1,1.022,"EPA",0.910798122065728,"NRS_CO-10289","Forest_Wetland",38.60455418,-106.4649269
"363",363,24,"WMT",17,0.5,1.022,"EPA",0.868055555555556,"NRS_CO-10292","Other",40.89838315,-105.3801509
"364",364,26,"WMT",21,0.937470704040499,1.022,"EPA",0.942748091603053,"NRS_CO-10292","Other",40.89838315,-105.3801509
"365",365,17,"SPL",17,0.2,1.022,"EPA",0.926163723916533,"NRS_CO-10293","Other",37.58700212,-104.8386308
"366",366,28,"WMT",17,0.1,1.022,"EPA",0.930622009569378,"NRS_CO-10294","Forest_Wetland",38.06736596,-105.08476
"367",367,31,"WMT",21,0.229200091680037,1.022,"EPA",0.899239543726236,"NRS_CO-10294","Forest_Wetland",38.06736595,-105.08476
"368",368,14,"WMT",21,1,1.022,"EPA",0.950738916256158,"NRS_CO-10303","Forest_Wetland",39.81050134,-106.0032326
"369",369,15,"WMT",21,0.416701391782649,1.022,"EPA",0.932173913043478,"NRS_CO-10312","Forest_Wetland",40.62352247,-105.9780085
"370",370,31,"WMT",26,0.625,1.022,"EPA",0.954635108481262,"NRS_CO-10314","Forest_Wetland",39.16391811,-107.8062132
"371",371,23,"WMT",22,0.708315625442697,1.022,"EPA",0.948051948051948,"NRS_CO-10315","Forest_Wetland",37.75138,-107.3354
"372",372,15,"WMT",21,0.390594484805875,1.022,"EPA",0.942408376963351,"NRS_CO-10318","Forest_Wetland",38.93422,-107.3195
"373",373,22,"XER",21,0.25,1.022,"EPA",0.908602150537634,"NRS_CO-10319","Other",37.0711,-107.6141
"374",374,22,"XER",26,0.541653125338533,1.022,"EPA",0.87015503875969,"NRS_CO-10319","Other",37.07109595,-107.6140928
"375",375,20,"WMT",21,0.291698267312292,1.022,"EPA",0.80718336483932,"NRS_CO-10322","Forest_Wetland",39.42576,-106.4124
"376",376,15,"WMT",22,0.218799229826711,1.022,"EPA",0.906422018348624,"NRS_CO-10324","Forest_Wetland",39.9146,-105.5279
"377",377,18,"WMT",27,0.43750273439209,1.022,"EPA",0.917782026768642,"NRS_CO-10324","Forest_Wetland",39.91459675,-105.5279179
"378",378,10,"SPL",22,0.5,1.022,"EPA",0.922630560928433,"NRS_CO-10334","Agriculture",40.34537,-104.8756
"379",379,13,"WMT",22,0.708315625442697,1.022,"EPA",0.846011131725417,"NRS_CO-10337","Forest_Wetland",40.64981,-106.9236
"380",380,15,"WMT",21,0.874967188730423,1.022,"EPA",0.923371647509579,"NRS_CO-10341","Forest_Wetland",40.74967,-105.852
"381",381,19,"WMT",26,0.15625,1.022,"EPA",0.982725527831094,"NRS_CO-10341","Forest_Wetland",40.7496733,-105.8520428
"382",382,15,"WMT",22,1,1.022,"EPA",0.893653516295026,"NRS_CO-10346","Forest_Wetland",37.59905,-107.2586
"383",383,18,"WMT",21,0.234400637569734,1.022,"EPA",0.795761078998073,"NRS_CO-10351","Forest_Wetland",38.76933,-106.4589
"384",384,20,"WMT",27,0.5,1.022,"EPA",0.825242718446602,"NRS_CO-10351","Forest_Wetland",38.76933255,-106.4588986
"385",385,14,"WMT",22,1,1.022,"EPA",0.872340425531915,"NRS_CO-10353","Forest_Wetland",40.16962,-106.5673
"386",386,12,"WMT",27,0.0625,1.022,"EPA",0.971857410881801,"NRS_CO-10353","Forest_Wetland",40.16961557,-106.5672612
"387",387,23,"WMT",22,1,1.022,"EPA",0.852248394004283,"NRS_CO-10356","Forest_Wetland",39.15753,-107.7973
"388",388,19,"WMT",22,0.374995312558593,1.022,"EPA",0.914076782449726,"NRS_CO-10357","Forest_Wetland",40.50289,-105.9233
"389",389,19,"WMT",21,0.095700190443379,1.022,"EPA",0.960076045627376,"NRS_CO-10358","Other",40.13082822,-105.7673668
"390",390,19,"XER",22,0.125,1.022,"EPA",0.975378787878788,"NRS_CO-10359","Forest_Wetland",39.5646125,-108.500825
"391",391,23,"XER",22,0.333300003333,1.022,"EPA",0.891472868217054,"NRS_CO-10360","Other",38.71062187,-108.276548
"392",392,19,"XER",22,0.10420031468495,1.022,"EPA",0.940273037542662,"NRS_CO-10361","Other",39.50957787,-108.5252735
"393",393,27,"XER",22,0.25,0.929,"EPA",0.850553505535055,"NRS_CO-10362","Forest_Wetland",38.63685745,-108.418613
"394",394,7,"SPL",26,0.166666666666667,1.022,"EPA",0.752873563218391,"NRS_CO-10369","Other",39.56463747,-104.2890967
"395",395,35,"WMT",26,0.187501171882324,1.022,"EPA",0.904030710172745,"NRS_CO-10370","Forest_Wetland",39.11368591,-107.9785352
