"","tot_abun","YearCont","Year","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"187",1291.361,17.3835616438356,17,"SAP",0.374953130858643,1.022,"EPA",0.92364990689013,"NRS_AR-10142","Forest_Wetland",34.92202722,-92.953152
"188",317.9092,17.4027397260274,17,"SAP",1,1.022,"EPA",0.605214152700186,"NRS_AR-10143","Forest_Wetland",34.31157292,-93.75669461
"189",85.102,17.4356164383562,17,"CPL",1,1.022,"EPA",0.273006134969325,"NRS_AR-10144","Agriculture",34.09935652,-91.64350158
"190",3929.004,17.4547945205479,17,"SAP",0.130208333333333,1.022,"EPA",0.942342342342342,"NRS_AR-10145","Forest_Wetland",36.39792656,-92.37061806
"191",18.5856,17.4739726027397,17,"CPL",1,1.022,"EPA",0.863636363636364,"NRS_AR-10146","Agriculture",36.07939676,-90.66681779
"192",88.77,17.6082191780822,17,"SAP",1,0.743,"EPA",0.776470588235294,"NRS_AR-10151","Agriculture",36.42781717,-94.11203306
"193",854.775,17.5917808219178,17,"SAP",0.604229607250755,1.022,"EPA",0.84688995215311,"NRS_AR-10157","Forest_Wetland",34.99955646,-94.10611378
"194",1190.056,17.627397260274,17,"CPL",0.357142857142857,0.929,"EPA",0.691910499139415,"NRS_AR-10167","Agriculture",35.80050273,-90.19491663
"195",3541.5035,17.5945205479452,17,"SAP",0.0729181857955374,0.929,"EPA",0.53690036900369,"NRS_AR-10172","Agriculture",35.38950946,-94.09154904
"196",661.0849,17.558904109589,17,"SAP",0.750187546886722,1.022,"EPA",0.951178451178451,"NRS_AR-10179","Urban",35.26102285,-93.09442003
"197",264.218,17.5890410958904,17,"SAP",1,0.836,"EPA",0.72,"NRS_AR-10187","Agriculture",35.35631354,-93.4637046
"198",172.16,17.6986301369863,17,"CPL",1,0.929,"EPA",0.736607142857143,"NRS_AR-10195","Agriculture",33.20234984,-93.80653574
"199",72.3857,17.7452054794521,17,"SAP",1,1.022,"EPA",0.726415094339623,"NRS_AR-10197","Agriculture",35.41004023,-94.30155165
"200",313.0186,17.7561643835616,17,"CPL",1,1.022,"EPA",0.709302325581395,"NRS_AR-10200","Forest_Wetland",33.16635567,-92.52079593
"201",63.0228,17.7643835616438,17,"SAP",1,0.651,"EPA",1,"NRS_AR-10202","Agriculture",35.83554686,-91.54700493
"202",66.5166,26.6027397260274,26,"CPL",1,1.022,"EPA",0.764044943820225,"NRS_AR-10203","Forest_Wetland",34.78806198,-91.87004886
"203",946.0467,26.7150684931507,26,"CPL",0.440470422411135,1.022,"EPA",0.834932821497121,"NRS_AR-10203","Forest_Wetland",34.78806198,-91.87004886
"204",584.5613,21.6164383561644,21,"CPL",0.833333333333333,1.022,"EPA",0.947955390334573,"NRS_AR-10204","Forest_Wetland",33.99517,-93.38717
"205",764.6046,21.4849315068493,21,"SAP",0.656297171359191,1.022,"EPA",0.964285714285714,"NRS_AR-10205","Forest_Wetland",35.56233,-93.28855
"206",259.2184,26.6054794520548,26,"SAP",1,1.022,"EPA",0.763688760806916,"NRS_AR-10205","Forest_Wetland",35.56232577,-93.28855047
"207",1542.5649,21.6575342465753,21,"SAP",0.291698267312292,1.022,"EPA",0.847426470588235,"NRS_AR-10206","Forest_Wetland",36.1023,-91.6197
"208",1723.1652,26.5753424657534,26,"SAP",0.208333333333333,1.022,"EPA",0.736220472440945,"NRS_AR-10206","Forest_Wetland",36.10229524,-91.61969827
"209",2552.5437,21.4876712328767,21,"SAP",0.166700006668,1.022,"EPA",0.768551236749117,"NRS_AR-10212","Forest_Wetland",35.54235,-93.16002
"210",631.0772,21.7342465753425,21,"CPL",0.260403104005,1.022,"EPA",0.351063829787234,"NRS_AR-10214","Forest_Wetland",33.19634,-93.39313
"211",1279.5896,21.5260273972603,21,"SAP",0.333300003333,1.022,"EPA",0.798534798534799,"NRS_AR-10217","Forest_Wetland",34.48397,-92.84216
"212",521.371,26.558904109589,26,"CPL",1,1.022,"EPA",0.966312056737589,"NRS_AR-10222","Agriculture",36.43411563,-90.34879978
"213",613.9955,26.5397260273973,26,"SAP",0.27083389757062,1.022,"EPA",0.310834813499112,"NRS_AR-10226","Forest_Wetland",36.08300385,-91.54011977
"214",78.2548,26.5452054794521,26,"CPL",1,1.022,"EPA",0.637795275590551,"NRS_AR-10229","Agriculture",35.62876324,-90.9851249
"215",389.3165,26.5287671232877,26,"CPL",1,1.022,"EPA",0.990049751243781,"NRS_AR-10230","Forest_Wetland",34.64473299,-91.29251055
"216",801.5571,26.5260273972603,26,"SAP",0.583328472262731,1.022,"EPA",0.891992551210428,"NRS_AR-10238","Forest_Wetland",34.28039517,-94.44835594
"217",1056.0983,26.5452054794521,26,"SAP",0.31380424890953,0.929,"EPA",0.612648221343874,"NRS_AR-10239","Forest_Wetland",36.0964581,-92.11822359
"218",194.876,26.5698630136986,26,"SAP",1,0.836,"EPA",0.993975903614458,"NRS_AR-10240","Forest_Wetland",35.62483536,-93.72112066
"219",3011.2355,26.5561643835616,26,"SAP",0.15625,1.022,"EPA",0.966269841269841,"NRS_AR-10241","Agriculture",35.52203628,-94.07139992
"220",2830.2058,8.42739726027397,8,"XER",0.15,1.022,"EPA",0.841392649903288,"NRS_AZ-10012","Other",32.87094,-109.19751
"221",10693.484,17.4054794520548,17,"XER",0.0833333333333333,1.022,"EPA",0.910625620655412,"NRS_AZ-10012","Other",32.87100703,-109.1981321
"222",878.8589,8.43013698630137,8,"WMT",0.325,1.022,"EPA",0.67984934086629,"NRS_AZ-10041","Other",33.9124,-109.35581
"223",58.691,17.4109589041096,17,"WMT",1,1.022,"EPA",0.833333333333333,"NRS_AZ-10041","Other",33.91244991,-109.3564507
"224",2273.6671,17.427397260274,17,"XER",0.19790223629527,1.022,"EPA",0.951020408163265,"NRS_AZ-10059","Other",34.35259107,-113.2188311
"225",2028.6822,10.7068493150685,10,"XER",0.2083,1.022,"EPA",0.870967741935484,"NRS_AZ-10081","Other",36.11783,-112.08298
"226",1975.9272,17.7917808219178,17,"XER",0.25,1.022,"EPA",0.994106090373281,"NRS_AZ-10081","Other",36.1178128,-112.0837041
"227",732.8401,9.41095890410959,9,"WMT",0.5833,1.022,"EPA",0.812267657992565,"NRS_AZ-10174","Forest_Wetland",33.75989,-109.43339
"228",1956.3637,17.4109589041096,17,"WMT",0.25,1.022,"EPA",0.939962476547842,"NRS_AZ-10174","Forest_Wetland",33.75994138,-109.4340308
"229",341.3855,11.441095890411,11,"WMT",1,1.022,"EPA",0.913838120104439,"NRS_AZ-10311","Forest_Wetland",34.19256,-111.03606
"230",3394.4556,17.4767123287671,17,"WMT",0.140627197299958,1.022,"EPA",0.953125,"NRS_AZ-10311","Forest_Wetland",34.19259994,-111.0367437
"231",2091.7557,17.4,17,"XER",0.15852885225111,1.022,"EPA",0.654440154440154,"NRS_AZ-10432","Other",32.40882122,-111.1606295
"232",7084.56,21.3452054794521,21,"XER",0.0573000229200092,1.022,"EPA",0.702199661590524,"NRS_AZ-10432","Other",32.40882122,-111.1606295
"233",4345.5031,21.3835616438356,21,"XER",0.109399614913355,1.022,"EPA",0.854130052724077,"NRS_AZ-10432","Other",32.40882122,-111.1606295
"234",8216.7272,27.3150684931507,27,"XER",0.0625,1.022,"EPA",0.961538461538462,"NRS_AZ-10432","Other",32.40882122,-111.1606295
"235",2962.7823,17.3780821917808,17,"XER",0.161446561188247,1.022,"EPA",0.872113676731794,"NRS_AZ-10435","Other",33.29395085,-109.494703
"236",2089.3961,22.3479452054795,22,"XER",0.25,1.022,"EPA",0.972727272727273,"NRS_AZ-10435","Other",33.29395085,-109.494703
"237",734.028,17.4602739726027,17,"XER",0.625,1.022,"EPA",0.957142857142857,"NRS_AZ-10437","Other",34.57310158,-110.0745709
"238",541.1425,17.4219178082192,17,"WMT",0.874890638670166,1.022,"EPA",0.898897058823529,"NRS_AZ-10441","Other",34.53135184,-111.8406707
"239",7262.0215,17.3041095890411,17,"WMT",0.0625,1.022,"EPA",0.835420393559928,"NRS_AZ-10457","Other",34.23975405,-112.0670972
"240",297.3675,17.4246575342466,17,"WMT",1,1.022,"EPA",0.916167664670659,"NRS_AZ-10461","Other",34.88683609,-112.3247841
"241",401.0546,17.5287671232877,17,"XER",1,1.022,"EPA",0.772563176895307,"NRS_AZ-10463","Other",36.860876,-113.9534472
"242",2792.5578,17.4904109589041,17,"XER",0.179694519317161,1.022,"EPA",0.975285171102662,"NRS_AZ-10513","Other",33.8736257,-111.3058217
"243",2787.8185,17.3452054794521,17,"XER",0.166666666666667,1.022,"EPA",0.940594059405941,"NRS_AZ-10520","Other",32.71967085,-109.0974956
"244",611.7034,17.3397260273973,17,"XER",0.812347684809098,1.022,"EPA",0.93040293040293,"NRS_AZ-10547","Other",32.89332433,-109.7940786
"245",400.0765,21.5232876712329,21,"WMT",1,1.022,"EPA",0.765917602996255,"NRS_AZ-10584","Forest_Wetland",33.67588001,-109.0840924
"246",90.9712,27.3616438356164,27,"WMT",1,1.022,"EPA",0.928,"NRS_AZ-10584","Forest_Wetland",33.67588001,-109.0840924
"247",399.0978,17.4027397260274,17,"XER",0.333333333333333,1.022,"EPA",0.281496062992126,"NRS_AZ-10607","Other",31.56235429,-111.0460433
"248",3601.8701,17.4630136986301,17,"WMT",0.145836371591075,1.022,"EPA",0.988950276243094,"NRS_AZ-10612","Other",34.37598408,-110.0121231
"249",2101.1346,22.3671232876712,22,"XER",0.25,1.022,"EPA",0.981718464351006,"NRS_AZ-10619","Other",36.70098,-110.5256
"250",145.7492,22.4602739726027,22,"XER",1,1.022,"EPA",0.892857142857143,"NRS_AZ-10619","Other",36.70098,-110.5256
"251",277.8038,27.3232876712329,27,"XER",1,1.022,"EPA",0.982993197278912,"NRS_AZ-10619","Other",36.70097927,-110.5255705
"252",7206.2117,22.3452054794521,22,"XER",0.0714000114240018,1.022,"EPA",0.966911764705882,"NRS_AZ-10625","Other",31.51466,-110.1282
"253",565.6685,22.4246575342466,22,"XER",1,0.651,"EPA",0.738229755178908,"NRS_AZ-10625","Other",31.51466,-110.1282
"254",2698.0191,21.3506849315068,21,"WMT",0.161699788173277,1.022,"EPA",0.890438247011952,"NRS_AZ-10626","Other",34.86995,-112.0693
"255",2858.2476,27.3150684931507,27,"WMT",0.166666666666667,1.022,"EPA",0.954901960784314,"NRS_AZ-10626","Other",34.86995019,-112.0693494
"256",538.5835,22.3671232876712,22,"XER",0.906289650172195,1.022,"EPA",0.948669201520912,"NRS_AZ-10634","Other",36.72811,-110.5395
"257",211.2873,22.4630136986301,22,"XER",1,1.022,"EPA",0.557692307692308,"NRS_AZ-10643","Other",33.71384,-110.8185
"258",500.3066,22.7342465753425,22,"WMT",0.666711114074272,1.022,"EPA",0.68503937007874,"NRS_AZ-10654","Forest_Wetland",33.87832,-109.2865
"259",1397.2365,21.558904109589,21,"XER",0.181399314310592,0.836,"EPA",0.46875,"NRS_AZ-10657","Other",34.16182,-109.3017
"260",74.3421,27.3643835616438,27,"XER",1,1.022,"EPA",0.85,"NRS_AZ-10657","Other",34.1618251,-109.3017426
"261",44.2361,22.5534246575342,22,"XER",1,0.836,"EPA",0.727272727272727,"NRS_AZ-10662","Other",33.97792,-111.3063
"262",1743.9734,27.3369863013699,27,"XER",0.291664236131366,1.022,"EPA",0.981167608286252,"NRS_AZ-10662","Other",33.97792179,-111.3062761
"263",4250.641,22.3506849315068,22,"WMT",0.11000011000011,1.022,"EPA",0.926499032882012,"NRS_AZ-10665","Other",33.29637,-109.1921
"264",1879.4137,27.3424657534247,27,"WMT",0.25,1.115,"EPA",0.974025974025974,"NRS_AZ-10665","Other",33.29637167,-109.1921199
"265",747.3307,21.5205479452055,21,"WMT",0.25,1.022,"EPA",0.335664335664336,"NRS_AZ-10670","Forest_Wetland",33.89019,-109.472
"266",295.4111,27.3643835616438,27,"WMT",1,1.022,"EPA",0.893805309734513,"NRS_AZ-10670","Forest_Wetland",33.8901935,-109.4719997
"267",7496.7854,22.3643835616438,22,"WMT",0.0625,1.022,"EPA",0.908771929824561,"NRS_AZ-10675","Forest_Wetland",36.4193,-109.1022
"268",416.7059,27.3671232876712,27,"WMT",1,1.022,"EPA",0.916492693110647,"NRS_AZ-10675","Forest_Wetland",36.41929761,-109.1022501
"269",4524.7813,21.3479452054795,21,"WMT",0.10420031468495,1.022,"EPA",0.949119373776908,"NRS_AZ-10679","Forest_Wetland",34.33749,-111.0138
"270",1327.3632,22.427397260274,22,"XER",0.273403324584427,1.022,"EPA",0.71455938697318,"NRS_AZ-10680","Forest_Wetland",31.88153,-109.2165
"271",7973.4133,22.3698630136986,22,"XER",0.0714000114240018,1.022,"EPA",0.877061469265367,"NRS_AZ-10685","Other",36.8397,-110.6755
"272",125.5337,22.6739726027397,22,"XER",1,0.279,"EPA",0.3203125,"NRS_AZ-10689","Other",36.82973,-110.367
"273",342.3637,27.3260273972603,27,"WMT",1,1.022,"EPA",0.969529085872576,"NRS_AZ-10690","Forest_Wetland",36.85445727,-109.2076534
"274",892.1127,27.3178082191781,27,"WMT",0.562492968837889,1.022,"EPA",0.962476547842402,"NRS_AZ-10695","Forest_Wetland",34.90988112,-111.7278663
"275",106.6223,27.3561643835616,27,"WMT",1,1.022,"EPA",0.827067669172932,"NRS_AZ-10698","Other",34.765382,-112.0304064
"276",91.9492,27.3616438356164,27,"XER",1,1.022,"EPA",0.773722627737226,"NRS_AZ-10721","Agriculture",32.85022195,-111.7177095
"277",1708.4724,27.3561643835616,27,"WMT",0.328127050794067,0.929,"EPA",0.979553903345725,"NRS_AZ-10729","Other",34.22693406,-111.4564145
"278",1079.9128,27.3479452054795,27,"XER",0.5,1.022,"EPA",0.971880492091388,"NRS_AZ-10730","Other",32.91215187,-110.477373
"279",209.331,27.3342465753425,27,"XER",1,1.022,"EPA",0.968325791855204,"NRS_AZ-10731","Other",33.90155117,-112.6718023
"280",8673.9462,17.613698630137,17,"WMT",0.140627197299958,1.022,"EPA",0.967416602017067,"NRS_CA-10003","Other",37.68170866,-119.5368614
"281",1813.6637,8.62739726027397,8,"WMT",0.2125,1.022,"EPA",0.828451882845188,"NRS_CA-10087","Forest_Wetland",40.62725,-123.37293
"282",5986.8997,17.4767123287671,17,"WMT",0.157505118916365,1.022,"EPA",0.840869565217391,"NRS_CA-10087","Forest_Wetland",40.62711397,-123.3740755
"283",3161.4839,9.64109589041096,9,"XER",0.125,1.022,"EPA",0.910536779324056,"NRS_CA-10124","Urban",38.67552,-121.44613
"284",14445.7887,16.5780821917808,16,"XER",0.0625,1.022,"EPA",0.915924826904055,"NRS_CA-10124","Urban",38.67542306,-121.4471954
"285",8016.1997,16.7123287671233,16,"XER",0.2,1.022,"EPA",0.88191089640365,"NRS_CA-10124","Urban",38.67542306,-121.4471954
"286",1649.8662,9.37260273972603,9,"WMT",0.15,1.022,"EPA",0.483809523809524,"NRS_CA-10150","Other",32.89957,-116.58789
"287",11550.371,16.4246575342466,16,"WMT",0.0625,1.022,"EPA",0.731683168316832,"NRS_CA-10150","Other",32.89961947,-116.5887422
"288",4064.3454,16.5616438356164,16,"XER",0.2,1.022,"EPA",0.778604651162791,"NRS_CA-10165","Other",34.74768352,-120.0540091
"289",7168.1158,9.77534246575343,9,"XER",0.0625,1.022,"EPA",0.931034482758621,"NRS_CA-10207","Other",39.44212,-122.63613
"290",2392.6548,17.5123287671233,17,"XER",0.458295142071494,1.022,"EPA",0.882769472856019,"NRS_CA-10207","Other",39.44200189,-122.637233
"291",4113.9528,9.73698630136986,9,"WMT",0.0875,1.022,"EPA",0.781779661016949,"NRS_CA-10285","Forest_Wetland",42.003,-122.76312
"292",13334.5747,16.6767123287671,16,"WMT",0.0625,1.022,"EPA",0.738831615120275,"NRS_CA-10285","Forest_Wetland",42.00285652,-122.764264
"293",3419.7241,9.5041095890411,9,"XER",0.125,1.022,"EPA",0.881048387096774,"NRS_CA-10300","Other",38.3109,-119.34293
"294",1655.3848,9.35068493150685,9,"XER",0.1625,0.836,"EPA",0.462012320328542,"NRS_CA-10304","Other",33.76053,-116.5489
"295",14250.1528,16.427397260274,16,"XER",0.0833333333333333,1.022,"EPA",0.929609793420046,"NRS_CA-10304","Other",33.7605511,-116.5497488
"296",24485.8475,16.4821917808219,16,"XER",0.0833333333333333,1.022,"EPA",0.857963875205255,"NRS_CA-10304","Other",33.7605511,-116.5497488
"297",4630.2,9.48767123287671,9,"WMT",0.0938,1.022,"EPA",0.954838709677419,"NRS_CA-10333","Other",34.55734,-119.24876
"298",19062.8073,16.558904109589,16,"WMT",0.0625,1.022,"EPA",0.912425149700599,"NRS_CA-10333","Forest_Wetland",34.55732876,-119.2497054
"299",1485.5487,10.4849315068493,10,"WMT",0.2917,1.022,"EPA",0.936575052854123,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"300",4213.0652,10.5835616438356,10,"WMT",0.0938,1.022,"EPA",0.880174291938998,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"301",461.0995,11.5342465753425,11,"WMT",0.8125,1.022,"EPA",0.769076305220884,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"302",2887.5932,11.6931506849315,11,"WMT",0.125,1.022,"EPA",0.72568093385214,"NRS_CA-10359","Forest_Wetland",38.73217,-119.92824
"303",4000.7634,10.6027397260274,10,"XER",0.1,1.022,"EPA",0.806706114398422,"NRS_CA-10416","Urban",38.50417,-122.7871
"304",10312.384,17.4191780821918,17,"XER",0.0625,0.929,"EPA",0.652688172043011,"NRS_CA-10416","Urban",38.50408081,-122.7882006
"305",2142.2181,10.6356164383562,10,"WMT",0.2,1.022,"EPA",0.895705521472393,"NRS_CA-10458","Forest_Wetland",41.09051,-124.08467
"306",10094.8359,16.6931506849315,16,"WMT",0.1,1.022,"EPA",0.867226890756303,"NRS_CA-10458","Forest_Wetland",41.09035702,-124.0858495
"307",4856.6728,16.6356164383562,16,"XER",0.2,1.022,"EPA",0.921150278293135,"NRS_CA-10779","Forest_Wetland",36.96370514,-119.2314146
"308",153.5746,21.5205479452055,21,"XER",1,1.022,"EPA",0.361556064073227,"NRS_CA-10779","Forest_Wetland",36.96370513,-119.2314147
"309",114.056,21.5780821917808,21,"XER",1,0.929,"EPA",0.785185185185185,"NRS_CA-10779","Forest_Wetland",36.96370513,-119.2314147
"310",2635.8848,17.4027397260274,17,"XER",0.43122035360069,1.022,"EPA",0.965116279069767,"NRS_CA-10784","Other",34.35671323,-119.0198808
"311",3443.2003,21.4082191780822,21,"XER",0.125,1.022,"EPA",0.822429906542056,"NRS_CA-10784","Other",34.35671322,-119.0198808
"312",5771.2675,26.4301369863014,26,"XER",0.09000009000009,1.022,"EPA",0.905084745762712,"NRS_CA-10784","Other",34.35671322,-119.0198808
"313",8050.5641,17.4739726027397,17,"WMT",0.143740117866897,1.022,"EPA",0.985037406483791,"NRS_CA-10798","Forest_Wetland",40.80247233,-122.9300163
"314",3314.0801,21.5369863013699,21,"WMT",0.142857142857143,1.022,"EPA",0.901303538175047,"NRS_CA-10798","Forest_Wetland",40.80247233,-122.9300163
"315",1449.0747,17.4,17,"XER",0.515729757607014,1.022,"EPA",0.908442330558858,"NRS_CA-10800","Forest_Wetland",34.42493996,-118.5570537
"316",2450.7908,17.5506849315069,17,"WMT",0.437445319335083,1.022,"EPA",0.920302013422819,"NRS_CA-10808","Forest_Wetland",39.4667372,-120.9644497
"317",2601.9632,21.5260273972603,21,"WMT",0.2,1.022,"EPA",0.950177935943061,"NRS_CA-10808","Forest_Wetland",39.4667372,-120.9644497
"318",5423.04,21.6191780821918,21,"WMT",0.0909090909090909,1.022,"EPA",0.943262411347518,"NRS_CA-10808","Forest_Wetland",39.4667372,-120.9644497
"319",4809.298,17.7232876712329,17,"XER",0.19790223629527,1.022,"EPA",0.820857863751051,"NRS_CA-10816","Other",40.21900408,-121.9974197
"320",5961.04,21.6547945205479,21,"XER",0.0909090909090909,1.022,"EPA",0.934782608695652,"NRS_CA-10816","Other",40.21900407,-121.9974197
"321",1584.6545,21.613698630137,21,"WMT",0.25,1.022,"EPA",0.706689536878216,"NRS_CA-10833","Forest_Wetland",39.90521375,-121.0465597
"322",4864.741,17.6082191780822,17,"XER",0.218770509735288,1.022,"EPA",0.944732297063903,"NRS_CA-10844","Other",38.27112926,-119.3316508
"323",5509.12,21.641095890411,21,"XER",0.0909090909090909,1.022,"EPA",0.894827586206897,"NRS_CA-10844","Other",38.27112925,-119.3316508
"324",2143.3918,17.6328767123288,17,"WMT",0.416666666666667,1.022,"EPA",0.827639751552795,"NRS_CA-10845","Forest_Wetland",40.72400294,-124.1173927
"325",4354.8657,21.5643835616438,21,"WMT",0.0833333333333333,1.022,"EPA",0.658620689655172,"NRS_CA-10845","Forest_Wetland",40.72400294,-124.1173927
"326",2706.1005,17.5178082191781,17,"WMT",0.343760742523204,1.022,"EPA",0.765084473049075,"NRS_CA-10849","Forest_Wetland",41.31835724,-123.0505146
"327",3539.0617,21.5397260273973,21,"WMT",0.111111111111111,1.022,"EPA",0.711504424778761,"NRS_CA-10849","Forest_Wetland",41.31835723,-123.0505146
"328",2711.7281,17.5150684931507,17,"WMT",0.406173842404549,1.022,"EPA",0.899361022364217,"NRS_CA-10855","Forest_Wetland",41.95444069,-122.6616322
"329",2528.8069,17.4794520547945,17,"WMT",0.281214848143982,1.022,"EPA",0.615966386554622,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971607
"330",1074.0428,22.4630136986301,22,"WMT",0.333333333333333,1.022,"EPA",0.60797342192691,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971607
"331",384.426,26.4630136986301,26,"WMT",1,1.022,"EPA",0.811623246492986,"NRS_CA-10858","Forest_Wetland",39.59862885,-120.9971606
"332",4505.1149,17.6109589041096,17,"XER",0.206270627062706,1.022,"EPA",0.855085508550855,"NRS_CA-10859","Other",37.56388064,-118.7547913
"333",952.7492,21.6383561643836,21,"XER",0.5,1.022,"EPA",0.845890410958904,"NRS_CA-10859","Other",37.56388064,-118.7547913
"334",6497.0913,17.4164383561644,17,"XER",0.114573785517874,1.022,"EPA",0.67280701754386,"NRS_CA-10864","Urban",38.06906649,-122.5344472
"335",269,21.5808219178082,21,"XER",0.0909090909090909,1.022,"EPA",0.0521415270018622,"NRS_CA-10864","Urban",38.06906649,-122.5344472
"336",5534.8588,17.6301369863014,17,"WMT",0.187511719482468,1.022,"EPA",0.867538838920687,"NRS_CA-10869","Forest_Wetland",41.64846253,-124.0884502
"337",4613.1054,21.5616438356164,21,"WMT",0.111111111111111,1.022,"EPA",0.895726495726496,"NRS_CA-10869","Forest_Wetland",41.64846253,-124.0884502
"338",9725.7196,17.5205479452055,17,"WMT",0.0729181857955374,1.022,"EPA",0.632173913043478,"NRS_CA-10871","Forest_Wetland",40.07704424,-121.5625018
"339",4871.3453,21.6164383561644,21,"WMT",0.1,1.022,"EPA",0.927509293680297,"NRS_CA-10871","Forest_Wetland",40.07704424,-121.5625018
"340",5246.1851,17.4246575342466,17,"XER",0.15625,1.022,"EPA",0.755947136563877,"NRS_CA-10881","Other",38.83027731,-122.9060675
"341",6808.1456,21.5835616438356,21,"XER",0.0666666666666667,1.022,"EPA",0.83005366726297,"NRS_CA-10881","Other",38.8302773,-122.9060675
"342",1623.1835,17.4219178082192,17,"WMT",0.406173842404549,1.022,"EPA",0.585531914893617,"NRS_CA-10885","Forest_Wetland",40.10650954,-123.793817
"343",2869.9859,21.558904109589,21,"WMT",0.166666666666667,1.022,"EPA",0.843642611683849,"NRS_CA-10885","Forest_Wetland",40.10650954,-123.793817
