"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber"
"300",32,"WMT",26,0.42999656002752,1.022,"EPA",0.682210708117444,"NRS_CA-11197"
"301",21,"WMT",26,1,0.929,"EPA",0.641221374045801,"NRS_CA-11206"
"302",28,"WMT",27,NA,1.022,"EPA",0.970175438596491,"NRS_CA-11212"
"303",30,"WMT",27,NA,1.022,"EPA",0.766423357664234,"NRS_CA-11226"
"304",21,"XER",26,0.07000007000007,1.022,"EPA",0.440456769983687,"NRS_CA-11313"
"305",50,"XER",26,0.33000033000033,1.022,"EPA",0.941763727121464,"NRS_CA-11332"
"306",30,"XER",26,0.16,1.022,"EPA",0.909401709401709,"NRS_CA-11341"
"307",25,"WMT",26,0.750018750468762,1.022,"EPA",0.957698815566836,"NRS_CA-11343"
"308",29,"XER",27,NA,0.093,"EPA",0.963249516441006,"NRS_CA-11354"
"309",24,"SPL",9,0.3542,1.022,"EPA",0.623076923076923,"NRS_CO-10018"
"310",23,"SPL",16,0.1,1.022,"EPA",0.373253493013972,"NRS_CO-10018"
"311",21,"SPL",9,0.2708,1.022,"EPA",0.601769911504425,"NRS_CO-10041"
"312",25,"SPL",17,0.166666666666667,1.022,"EPA",0.770454545454546,"NRS_CO-10041"
"313",56,"SPL",10,0.0917,1.022,"EPA",0.701581027667984,"NRS_CO-10042"
"314",26,"SPL",16,0.166666666666667,1.022,"EPA",0.951002227171492,"NRS_CO-10042"
"315",28,"SPL",11,0.2917,1.022,"EPA",0.724409448818898,"NRS_CO-10059"
"316",18,"SPL",16,0.233317778814746,1.022,"EPA",0.922619047619048,"NRS_CO-10069"
"317",25,"XER",8,0.1667,1.022,"EPA",0.726618705035971,"NRS_CO-10075"
"318",20,"SPL",9,0.0521,1.022,"EPA",0.702265372168285,"NRS_CO-10098"
"319",31,"SPL",9,0.1042,1.022,"EPA",0.715758468335788,"NRS_CO-10104"
"320",30,"SPL",10,0.1042,1.022,"EPA",0.476268412438625,"NRS_CO-10104"
"321",21,"SPL",16,0.55005500550055,1.022,"EPA",0.747731397459165,"NRS_CO-10104"
"322",36,"WMT",9,0.0833,1.022,"EPA",0.896749521988528,"NRS_CO-10113"
"323",28,"WMT",16,0.266666666666667,1.022,"EPA",0.701825557809331,"NRS_CO-10113"
"324",26,"XER",9,0.1042,1.022,"EPA",0.616580310880829,"NRS_CO-10118"
"325",28,"XER",16,0.2,1.022,"EPA",0.679933665008292,"NRS_CO-10118"
"326",28,"XER",10,0.3125,1.022,"EPA",0.48943661971831,"NRS_CO-10133"
"327",30,"SPL",10,0.0476,1.022,"EPA",0.80561122244489,"NRS_CO-10140"
"328",32,"SPL",16,0.166666666666667,1.022,"EPA",0.814903846153846,"NRS_CO-10140"
"329",25,"SPL",11,0.1042,1.022,"EPA",0.944761904761905,"NRS_CO-10171"
"330",7,"XER",16,1,1.022,"EPA",0.91500904159132,"NRS_CO-10220"
"331",28,"XER",21,0.742225191122987,0.743,"EPA",0.94368932038835,"NRS_CO-10220"
"332",37,"WMT",17,0.333333333333333,1.022,"EPA",0.861233480176211,"NRS_CO-10222"
"333",53,"WMT",21,0.8124796880078,1.022,"EPA",0.894117647058824,"NRS_CO-10222"
"334",27,"WMT",16,1,1.022,"EPA",0.892280071813286,"NRS_CO-10226"
"335",30,"SPL",21,0.25,0.651,"EPA",0.959334565619224,"NRS_CO-10227"
"336",29,"WMT",17,0.1,1.022,"EPA",0.867783985102421,"NRS_CO-10228"
"337",29,"WMT",21,0.0520998859012499,1.022,"EPA",0.966312056737589,"NRS_CO-10228"
"338",30,"WMT",26,0.104166666666667,1.022,"EPA",0.909420289855073,"NRS_CO-10228"
"339",28,"SPL",16,0.166666666666667,1.022,"EPA",0.902843601895735,"NRS_CO-10230"
"340",30,"SPL",21,0.208298616897184,1.022,"EPA",0.969072164948454,"NRS_CO-10230"
"341",30,"SPL",26,0.166666666666667,1.022,"EPA",0.939622641509434,"NRS_CO-10230"
"342",40,"WMT",16,0.55005500550055,1.022,"EPA",0.726377952755906,"NRS_CO-10237"
"343",33,"WMT",21,1,0.929,"EPA",0.644351464435146,"NRS_CO-10237"
"344",16,"SPL",22,0.171901053753459,1.022,"EPA",0.546617915904936,"NRS_CO-10246"
"345",24,"WMT",17,0.55005500550055,1.022,"EPA",0.917597765363129,"NRS_CO-10254"
"346",31,"SPL",17,0.4,1.022,"EPA",0.891666666666667,"NRS_CO-10259"
"347",17,"XER",16,0.3000300030003,1.022,"EPA",0.911161731207289,"NRS_CO-10272"
"348",20,"XER",21,0.5,1.022,"EPA",0.892605633802817,"NRS_CO-10272"
"349",24,"SPL",16,0.333333333333333,1.022,"EPA",0.872897196261682,"NRS_CO-10273"
"350",25,"SPL",21,0.30730463108079,1.022,"EPA",0.769927536231884,"NRS_CO-10273"
"351",29,"WMT",17,1,1.022,"EPA",0.935684647302905,"NRS_CO-10277"
"352",24,"WMT",22,0.374995312558593,1.022,"EPA",0.982758620689655,"NRS_CO-10277"
"353",19,"XER",17,0.750187546886722,1.022,"EPA",0.290132547864507,"NRS_CO-10279"
"354",13,"WMT",17,0.2,1.022,"EPA",0.92896174863388,"NRS_CO-10280"
"355",26,"WMT",21,0.43750273439209,0.929,"EPA",0.982889733840304,"NRS_CO-10280"
"356",25,"WMT",26,0.5,0.929,"EPA",0.862,"NRS_CO-10280"
"357",24,"WMT",17,0.533333333333333,1.022,"EPA",0.827586206896552,"NRS_CO-10281"
"358",29,"WMT",22,0.354195445046577,1.022,"EPA",0.812382739212008,"NRS_CO-10281"
"359",24,"WMT",21,0.227899450762324,1.022,"EPA",0.956521739130435,"NRS_CO-10289"
"360",20,"WMT",26,1,1.022,"EPA",0.910798122065728,"NRS_CO-10289"
"361",28,"WMT",17,0.5,1.022,"EPA",0.868055555555556,"NRS_CO-10292"
"362",37,"WMT",21,0.937470704040499,1.022,"EPA",0.942748091603053,"NRS_CO-10292"
"363",22,"SPL",17,0.2,1.022,"EPA",0.926163723916533,"NRS_CO-10293"
"364",36,"WMT",17,0.1,1.022,"EPA",0.930622009569378,"NRS_CO-10294"
"365",38,"WMT",21,0.229200091680037,1.022,"EPA",0.899239543726236,"NRS_CO-10294"
"366",17,"WMT",21,1,1.022,"EPA",0.950738916256158,"NRS_CO-10303"
"367",26,"WMT",21,0.416701391782649,1.022,"EPA",0.932173913043478,"NRS_CO-10312"
"368",46,"WMT",26,0.625,1.022,"EPA",0.954635108481262,"NRS_CO-10314"
"369",34,"WMT",22,0.708315625442697,1.022,"EPA",0.948051948051948,"NRS_CO-10315"
"370",21,"WMT",21,0.390594484805875,1.022,"EPA",0.942408376963351,"NRS_CO-10318"
"371",36,"XER",21,0.25,1.022,"EPA",0.908602150537634,"NRS_CO-10319"
"372",32,"XER",26,0.541653125338533,1.022,"EPA",0.87015503875969,"NRS_CO-10319"
"373",35,"WMT",21,0.291698267312292,1.022,"EPA",0.80718336483932,"NRS_CO-10322"
"374",19,"WMT",22,0.218799229826711,1.022,"EPA",0.906422018348624,"NRS_CO-10324"
"375",24,"WMT",27,0.43750273439209,1.022,"EPA",0.917782026768642,"NRS_CO-10324"
"376",16,"SPL",22,0.5,1.022,"EPA",0.922630560928433,"NRS_CO-10334"
"377",20,"WMT",22,0.708315625442697,1.022,"EPA",0.846011131725417,"NRS_CO-10337"
"378",22,"WMT",21,0.874967188730423,1.022,"EPA",0.923371647509579,"NRS_CO-10341"
"379",30,"WMT",26,0.15625,1.022,"EPA",0.982725527831094,"NRS_CO-10341"
"380",18,"WMT",22,1,1.022,"EPA",0.893653516295026,"NRS_CO-10346"
"381",24,"WMT",21,0.234400637569734,1.022,"EPA",0.795761078998073,"NRS_CO-10351"
"382",22,"WMT",27,0.5,1.022,"EPA",0.825242718446602,"NRS_CO-10351"
"383",22,"WMT",22,1,1.022,"EPA",0.872340425531915,"NRS_CO-10353"
"384",26,"WMT",27,0.0625,1.022,"EPA",0.971857410881801,"NRS_CO-10353"
"385",29,"WMT",22,1,1.022,"EPA",0.852248394004283,"NRS_CO-10356"
"386",26,"WMT",22,0.374995312558593,1.022,"EPA",0.914076782449726,"NRS_CO-10357"
"387",26,"WMT",21,0.095700190443379,1.022,"EPA",0.960076045627376,"NRS_CO-10358"
"388",30,"XER",22,0.125,1.022,"EPA",0.975378787878788,"NRS_CO-10359"
"389",33,"XER",22,0.333300003333,1.022,"EPA",0.891472868217054,"NRS_CO-10360"
"390",28,"XER",22,0.10420031468495,1.022,"EPA",0.940273037542662,"NRS_CO-10361"
"391",34,"XER",22,0.25,0.929,"EPA",0.850553505535055,"NRS_CO-10362"
"392",19,"SPL",26,0.166666666666667,1.022,"EPA",0.752873563218391,"NRS_CO-10369"
"393",44,"WMT",26,0.187501171882324,1.022,"EPA",0.904030710172745,"NRS_CO-10370"
"394",34,"SPL",26,0.25,1.022,"EPA",0.865313653136531,"NRS_CO-10378"
"395",18,"SPL",27,0.5,1.022,"EPA",0.858546168958743,"NRS_CO-10447"
"396",25,"WMT",26,0.5,1.022,"EPA",0.895238095238095,"NRS_CO-10449"
"397",19,"XER",27,1,1.022,"EPA",0.96039603960396,"NRS_CO-10475"
"398",29,"XER",26,1,1.022,"EPA",0.730496453900709,"NRS_CO-10479"
"399",21,"SPL",26,0.333333333333333,1.022,"EPA",0.844827586206897,"NRS_CO-10484"
"400",29,"XER",26,1,1.022,"EPA",0.948081264108352,"NRS_CO-10490"
"401",24,"WMT",26,0.172500043125011,1.022,"EPA",0.867326732673267,"NRS_CO-10499"
"402",25,"WMT",26,0.125,1.022,"EPA",0.909433962264151,"NRS_CO-10500"
"403",23,"WMT",26,0.0833333333333333,1.022,"EPA",0.964485981308411,"NRS_CO-10501"
"404",22,"WMT",26,0.166666666666667,1.022,"EPA",0.857418111753372,"NRS_CO-10502"
"405",27,"XER",26,0.0984697796246332,1.022,"EPA",0.93359375,"NRS_CO-10503"
"406",27,"WMT",27,0.763009308713566,1.022,"EPA",0.811284046692607,"NRS_CO-10504"
"407",26,"WMT",27,0.291664236131366,1.022,"EPA",0.887005649717514,"NRS_CO-10505"
"408",28,"WMT",27,0.0833333333333333,1.022,"EPA",0.97265625,"NRS_CO-10506"
"409",28,"WMT",27,0.166666666666667,1.022,"EPA",0.956521739130435,"NRS_CO-10507"
"410",30,"WMT",27,0.750018750468762,1.022,"EPA",0.948076923076923,"NRS_CO-10508"
"411",22,"WMT",27,0.625,1.022,"EPA",0.946886446886447,"NRS_CO-10509"
"412",35,"WMT",27,0.541653125338533,1.022,"EPA",0.899606299212598,"NRS_CO-10510"
"413",24,"WMT",27,0.406256347755434,1.022,"EPA",0.880681818181818,"NRS_CO-10511"
"414",24,"WMT",27,0.43750273439209,1.022,"EPA",0.955598455598456,"NRS_CO-10512"
"415",48,"NAP",12,0.233,1.022,"EPA",0.80794701986755,"NRS_CT-10059"
"416",60,"NAP",17,1,1.022,"EPA",0.756,"NRS_CT-10059"
"417",49,"NAP",21,0.820277253711755,1.022,"EPA",0.8984375,"NRS_CT-10063"
"418",56,"NAP",26,0.208333333333333,1.022,"EPA",0.877408056042032,"NRS_CT-10063"
"419",36,"NAP",21,0.333300003333,0.929,"EPA",0.908239700374532,"NRS_CT-10064"
"420",41,"NAP",26,0.166666666666667,1.022,"EPA",0.832046332046332,"NRS_CT-10064"
"421",46,"NAP",16,0.874890638670166,1.022,"EPA",0.734,"NRS_CT-10069"
"422",56,"NAP",17,0.291630212890055,1.022,"EPA",0.90576395242452,"NRS_CT-10090"
"423",44,"NAP",21,0.5,1.022,"EPA",0.940850277264325,"NRS_CT-10090"
"424",58,"NAP",22,0.750018750468762,1.022,"EPA",0.892249527410208,"NRS_CT-10093"
"425",73,"NAP",26,1,1.022,"EPA",0.867961165048544,"NRS_CT-10093"
"426",34,"NAP",26,0.583328472262731,1.022,"EPA",0.830282861896839,"NRS_CT-10094"
"427",55,"NAP",22,0.625,1.022,"EPA",0.858508604206501,"NRS_CT-10096"
"428",38,"NAP",21,0.142900012861001,1.022,"EPA",0.555970149253731,"NRS_CT-10105"
"429",52,"NAP",26,0.0984697796246332,1.022,"EPA",0.774757281553398,"NRS_CT-10105"
"430",51,"NAP",21,0.0833000133280021,1.022,"EPA",0.89065606361829,"NRS_CT-10107"
"431",32,"NAP",21,0.874967188730423,1.022,"EPA",0.633270321361059,"NRS_CT-10108"
"432",45,"NAP",22,0.562492968837889,1.022,"EPA",0.870775347912525,"NRS_CT-10109"
"433",44,"NAP",26,0.708315625442697,1.022,"EPA",0.891840607210626,"NRS_CT-10115"
"434",43,"NAP",26,0.374995312558593,1.022,"EPA",0.877737226277372,"NRS_CT-10116"
"435",51,"NAP",26,0.406256347755434,1.022,"EPA",0.901185770750988,"NRS_CT-10119"
"436",43,"NAP",26,0.0877277632052216,1.022,"EPA",0.941176470588235,"NRS_CT-10120"
"437",45,"NAP",26,0.0958331736113773,1.022,"EPA",0.852589641434263,"NRS_CT-10121"
"438",35,"NAP",26,0.0178571428571429,1.022,"EPA",0.949019607843137,"NRS_CT-10125"
"439",53,"NAP",26,0.5,1.022,"EPA",0.862823061630219,"NRS_CT-10126"
"440",41,"CPL",12,0.267,1.022,"EPA",0.728194726166329,"NRS_DE-10005"
"441",64,"CPL",16,0.175008750437522,0.651,"EPA",0.723709369024857,"NRS_DE-10005"
"442",27,"CPL",16,0.120004800192008,0.929,"EPA",0.694092827004219,"NRS_DE-10012"
"443",27,"CPL",17,0.175008750437522,1.022,"EPA",0.530465949820789,"NRS_DE-10015"
"444",44,"CPL",17,0.175008750437522,1.022,"EPA",0.65,"NRS_DE-10016"
"445",41,"CPL",21,1,1.022,"EPA",0.4528,"NRS_DE-10016"
"446",35,"CPL",16,0.575043128234618,1.022,"EPA",0.625461254612546,"NRS_DE-10017"
"447",21,"CPL",16,0.120004800192008,1.022,"EPA",0.741154562383613,"NRS_DE-10019"
"448",47,"SAP",17,0.32499187520312,1.022,"EPA",0.67907995618839,"NRS_DE-10028"
"449",42,"SAP",21,0.125,1.022,"EPA",0.753246753246753,"NRS_DE-10028"
"450",32,"SAP",27,0.625,1.022,"EPA",0.938931297709924,"NRS_DE-10028"
"451",26,"CPL",17,0.1,1.022,"EPA",0.842960288808664,"NRS_DE-10031"
"452",37,"CPL",17,0.149992500374981,0.929,"EPA",0.819727891156463,"NRS_DE-10032"
"453",30,"CPL",17,0.1,1.022,"EPA",0.712215320910973,"NRS_DE-10040"
"454",29,"CPL",17,0.1,1.022,"EPA",0.447653429602888,"NRS_DE-10042"
"455",28,"CPL",17,0.1,1.022,"EPA",0.840637450199203,"NRS_DE-10043"
"456",32,"CPL",17,0.1,1.022,"EPA",0.777955271565495,"NRS_DE-10045"
"457",41,"CPL",17,0.1,1.022,"EPA",0.572664359861592,"NRS_DE-10047"
"458",51,"CPL",22,1,1.022,"EPA",0.923255813953488,"NRS_DE-10050"
"459",40,"CPL",26,0.625,1.022,"EPA",0.937864077669903,"NRS_DE-10050"
"460",53,"CPL",22,0.760398448787165,1.022,"EPA",0.826347305389222,"NRS_DE-10055"
"461",36,"CPL",26,0.666666666666667,1.022,"EPA",0.772549019607843,"NRS_DE-10055"
"462",41,"CPL",22,0.229200091680037,1.022,"EPA",0.889513108614232,"NRS_DE-10056"
"463",39,"CPL",21,0.166700006668,1.022,"EPA",0.886018237082067,"NRS_DE-10059"
"464",36,"SAP",22,0.177100858939166,1.022,"EPA",0.963570127504554,"NRS_DE-10061"
"465",48,"SAP",21,1,1.022,"EPA",0.844783715012723,"NRS_DE-10068"
"466",47,"SAP",27,0.750018750468762,1.022,"EPA",0.904761904761905,"NRS_DE-10068"
"467",44,"SAP",21,0.264298551643937,1.022,"EPA",0.900199600798403,"NRS_DE-10072"
"468",38,"CPL",21,0.145800224532346,1.022,"EPA",0.734104046242775,"NRS_DE-10077"
"469",32,"SAP",22,0.416701391782649,1.022,"EPA",0.975655430711611,"NRS_DE-10079"
"470",25,"CPL",26,1,0.836,"EPA",0.52122641509434,"NRS_DE-10084"
"471",34,"CPL",27,1,0.929,"EPA",0.893424036281179,"NRS_DE-10086"
"472",52,"SAP",26,0.5,1.022,"EPA",0.909090909090909,"NRS_DE-10089"
"473",36,"SAP",26,0.531236719082023,1.022,"EPA",0.947162426614481,"NRS_DE-10090"
"474",41,"SAP",27,0.187501171882324,1.022,"EPA",0.933786078098472,"NRS_DE-10092"
"475",34,"CPL",26,1,0.929,"EPA",0.729166666666667,"NRS_DE-10096"
"476",38,"CPL",27,1,1.022,"EPA",0.60093896713615,"NRS_DE-10100"
"477",31,"CPL",22,0.625,1.022,"EPA",0.86897880539499,"NRS_FL-10028"
"478",20,"CPL",22,0.476190476190476,1.022,"EPA",0.822857142857143,"NRS_FL-10044"
"479",21,"CPL",16,0.365096750638919,1.022,"EPA",0.625,"NRS_FL-10047"
"480",32,"CPL",22,0.427094900486888,1.022,"EPA",0.853211009174312,"NRS_FL-10047"
"481",36,"CPL",17,1,1.022,"EPA",0.781629116117851,"NRS_FL-10049"
"482",41,"CPL",22,0.708315625442697,1.022,"EPA",0.868068833652008,"NRS_FL-10049"
"483",31,"CPL",22,0.267902590618051,1.022,"EPA",0.807017543859649,"NRS_FL-10077"
"484",38,"CPL",22,1,1.022,"EPA",0.744510978043912,"NRS_FL-10082"
"485",27,"CPL",22,0.857118368046627,1.022,"EPA",0.891732283464567,"NRS_FL-10087"
"486",63,"CPL",27,1,1.022,"EPA",0.828042328042328,"NRS_FL-10107"
"487",17,"CPL",22,0.148299743441444,1.022,"EPA",0.636861313868613,"NRS_FL-10132"
"488",32,"CPL",22,0.8124796880078,1.022,"EPA",0.723076923076923,"NRS_FL-10148"
"489",51,"CPL",22,0.625,1.022,"EPA",0.889925373134328,"NRS_FL-10184"
"490",28,"CPL",26,0.5,0.929,"EPA",0.798804780876494,"NRS_FL-10196"
"491",27,"CPL",27,0.306419488279455,1.022,"EPA",0.948717948717949,"NRS_FL-10208"
"492",43,"SAP",12,0.967,1.022,"EPA",0.797421731123389,"NRS_GA-10023"
"493",52,"SAP",16,0.5,1.022,"EPA",0.823204419889503,"NRS_GA-10023"
"494",48,"SAP",12,1,1.022,"EPA",0.766721044045677,"NRS_GA-10034"
"495",32,"CPL",22,1,1.022,"EPA",0.964516129032258,"NRS_GA-10041"
"496",37,"SAP",16,1,1.022,"EPA",0.903083700440529,"NRS_GA-10050"
"497",40,"SAP",26,1,1.022,"EPA",0.97289156626506,"NRS_GA-10050"
"498",31,"SAP",21,0.218799229826711,1.022,"EPA",0.807407407407407,"NRS_GA-10058"
"499",33,"SAP",26,0.166666666666667,1.022,"EPA",0.803956834532374,"NRS_GA-10058"
"500",44,"CPL",17,0.520833333333333,1.022,"EPA",0.657692307692308,"NRS_GA-10064"
"501",40,"CPL",21,0.593788967400986,1.022,"EPA",0.873370577281192,"NRS_GA-10070"
"502",38,"SAP",17,1,1.022,"EPA",0.908496732026144,"NRS_GA-10076"
"503",53,"SAP",21,1,1.022,"EPA",0.8715953307393,"NRS_GA-10076"
"504",33,"SAP",26,1,1.022,"EPA",0.727058823529412,"NRS_GA-10076"
"505",42,"SAP",17,1,1.022,"EPA",0.790697674418605,"NRS_GA-10079"
"506",48,"SAP",17,0.916590284142988,1.022,"EPA",0.850194552529183,"NRS_GA-10083"
"507",54,"SAP",21,0.729181857955374,1.022,"EPA",0.820754716981132,"NRS_GA-10083"
"508",16,"SAP",21,0.0729001122661729,0.743,"EPA",0.990384615384615,"NRS_GA-10088"
"509",30,"SAP",17,0.791765637371338,1.022,"EPA",0.683301343570058,"NRS_GA-10098"
"510",36,"SAP",17,0.232126276694522,1.022,"EPA",0.744402985074627,"NRS_GA-10103"
"511",23,"CPL",26,1,1.022,"EPA",0.980769230769231,"NRS_GA-10117"
"512",62,"SAP",22,0.541711809317443,1.022,"EPA",0.886454183266932,"NRS_GA-10122"
"513",28,"SAP",21,1,1.022,"EPA",0.879166666666667,"NRS_GA-10141"
"514",45,"SAP",21,1,1.022,"EPA",0.795677799607073,"NRS_GA-10143"
"515",29,"SAP",26,0.625,1.022,"EPA",0.964601769911504,"NRS_GA-10143"
"516",38,"SAP",21,0.291698267312292,1.022,"EPA",0.936936936936937,"NRS_GA-10145"
"517",53,"SAP",27,0.585926056131716,1.022,"EPA",0.805008944543828,"NRS_GA-10145"
"518",39,"SAP",21,0.261301280376274,1.022,"EPA",0.888461538461538,"NRS_GA-10146"
"519",47,"SAP",22,1,1.022,"EPA",0.867647058823529,"NRS_GA-10147"
"520",53,"SAP",22,0.562492968837889,1.022,"EPA",0.888446215139442,"NRS_GA-10149"
"521",35,"CPL",22,0.238100907164456,1.022,"EPA",0.843396226415094,"NRS_GA-10150"
"522",39,"SAP",26,0.416666666666667,1.022,"EPA",0.940357852882704,"NRS_GA-10152"
"523",36,"CPL",26,0.750018750468762,1.022,"EPA",0.924271844660194,"NRS_GA-10153"
"524",55,"SAP",26,0.291664236131366,1.022,"EPA",0.92226148409894,"NRS_GA-10154"
"525",45,"SAP",26,0.666666666666667,1.022,"EPA",0.958904109589041,"NRS_GA-10155"
"526",32,"SAP",26,0.750018750468762,1.022,"EPA",0.9317738791423,"NRS_GA-10157"
"527",40,"TPL",12,0.867,1.022,"EPA",0.389830508474576,"NRS_IA-10008"
"528",39,"TPL",16,0.562429696287964,1.022,"EPA",0.958742632612967,"NRS_IA-10008"
"529",46,"UMW",16,0.416666666666667,1.022,"EPA",0.92396694214876,"NRS_IA-10010"
"530",28,"TPL",12,0.3,1.022,"EPA",0.894,"NRS_IA-10019"
"531",26,"TPL",12,0.433,1.022,"EPA",0.947791164658635,"NRS_IA-10022"
"532",37,"TPL",16,0.541711809317443,1.022,"EPA",0.85171102661597,"NRS_IA-10022"
"533",29,"TPL",16,0.625,1.022,"EPA",0.927480916030534,"NRS_IA-10025"
"534",27,"TPL",16,1,1.022,"EPA",0.958762886597938,"NRS_IA-10049"
"535",24,"TPL",12,0.467,1.022,"EPA",0.516528925619835,"NRS_IA-10050"
"536",16,"TPL",16,1,1.022,"EPA",0.96319018404908,"NRS_IA-10050"
"537",32,"UMW",12,0.2,1.022,"EPA",0.730902777777778,"NRS_IA-10052"
"538",30,"UMW",16,1,1.022,"EPA",0.952941176470588,"NRS_IA-10052"
"539",26,"UMW",12,0.108,1.022,"EPA",0.783450704225352,"NRS_IA-10053"
"540",20,"UMW",16,0.229147571035747,1.022,"EPA",0.846286701208981,"NRS_IA-10053"
"541",28,"TPL",16,0.5,1.022,"EPA",0.96078431372549,"NRS_IA-10058"
"542",16,"TPL",16,0.25,1.022,"EPA",0.979245283018868,"NRS_IA-10062"
"543",30,"TPL",22,1,1.022,"EPA",0.561594202898551,"NRS_IA-10062"
"544",28,"TPL",21,NA,1.022,"EPA",0.964041095890411,"NRS_IA-10063"
"545",25,"TPL",26,0.5,1.022,"EPA",0.530332681017613,"NRS_IA-10066"
"546",35,"TPL",17,1,1.022,"EPA",0.920918367346939,"NRS_IA-10070"
"547",28,"TPL",16,0.0937470704040499,1.022,"EPA",0.912280701754386,"NRS_IA-10071"
"548",22,"TPL",22,0.270797227036395,1.022,"EPA",0.836614173228346,"NRS_IA-10071"
"549",33,"TPL",27,0.750018750468762,1.022,"EPA",0.909803921568627,"NRS_IA-10071"
"550",8,"TPL",16,0.142857142857143,1.022,"EPA",0.984615384615385,"NRS_IA-10076"
"551",34,"UMW",16,0.218770509735288,1.022,"EPA",0.827111984282908,"NRS_IA-10077"
"552",20,"TPL",16,1,1.022,"EPA",0.976878612716763,"NRS_IA-10078"
"553",27,"TPL",21,NA,1.022,"EPA",0.955188679245283,"NRS_IA-10078"
"554",22,"TPL",16,0.125,1.022,"EPA",0.976449275362319,"NRS_IA-10083"
"555",11,"TPL",16,0.625,1.022,"EPA",0.976833976833977,"NRS_IA-10087"
"556",29,"UMW",16,0.150285542530809,1.022,"EPA",0.646365422396857,"NRS_IA-10089"
"557",30,"UMW",22,0.13000013000013,1.022,"EPA",0.981981981981982,"NRS_IA-10089"
"558",28,"TPL",16,1,1.022,"EPA",0.913978494623656,"NRS_IA-10090"
"559",17,"TPL",17,0.625,1.022,"EPA",0.969479353680431,"NRS_IA-10094"
"560",27,"TPL",21,NA,1.022,"EPA",0.970893970893971,"NRS_IA-10095"
"561",32,"TPL",22,1,1.022,"EPA",0.900900900900901,"NRS_IA-10100"
"562",19,"TPL",22,0.214297959883422,1.022,"EPA",0.923954372623574,"NRS_IA-10112"
"563",32,"UMW",22,1,1.022,"EPA",0.917021276595745,"NRS_IA-10120"
"564",31,"TPL",21,NA,1.022,"EPA",0.978640776699029,"NRS_IA-10124"
"565",26,"TPL",21,NA,1.022,"EPA",0.931034482758621,"NRS_IA-10126"
"566",31,"UMW",22,0.125,1.022,"EPA",0.957934990439771,"NRS_IA-10127"
"567",29,"UMW",27,0.125,1.022,"EPA",0.925430210325048,"NRS_IA-10127"
"568",22,"TPL",22,0.0391000727261353,1.022,"EPA",0.944444444444444,"NRS_IA-10128"
"569",34,"TPL",22,0.0937998311603039,1.022,"EPA",0.932457786116323,"NRS_IA-10130"
"570",32,"TPL",21,NA,1.022,"EPA",0.831541218637993,"NRS_IA-10133"
"571",21,"TPL",21,NA,1.022,"EPA",0.927906976744186,"NRS_IA-10134"
"572",33,"TPL",26,0.625,1.022,"EPA",0.931102362204724,"NRS_IA-10139"
"573",38,"UMW",27,0.088541805013237,1.022,"EPA",0.964566929133858,"NRS_IA-10151"
"574",27,"TPL",27,1,1.022,"EPA",0.961038961038961,"NRS_IA-10154"
"575",43,"UMW",27,0.208333333333333,1.022,"EPA",0.867647058823529,"NRS_IA-10156"
"576",35,"TPL",26,0.458337152809607,1.022,"EPA",0.946735395189003,"NRS_IA-10161"
"577",39,"UMW",27,0.0223214285714286,1.022,"EPA",0.935483870967742,"NRS_IA-10162"
"578",27,"UMW",27,0.0777453838678328,1.022,"EPA",0.953307392996109,"NRS_IA-10163"
"579",34,"WMT",9,0.1667,1.022,"EPA",0.657370517928287,"NRS_ID-10055"
"580",27,"WMT",10,0.0833,1.022,"EPA",0.590062111801242,"NRS_ID-10055"
"581",33,"WMT",16,0.125,1.022,"EPA",0.862934362934363,"NRS_ID-10055"
"582",51,"WMT",16,0.718907260963336,0.929,"EPA",0.867562380038388,"NRS_ID-10061"
"583",31,"WMT",10,0.5625,1.022,"EPA",0.88622754491018,"NRS_ID-10079"
"584",57,"WMT",16,0.187511719482468,1.022,"EPA",0.951940850277264,"NRS_ID-10079"
"585",35,"XER",16,0.0416666666666667,1.022,"EPA",0.791590493601462,"NRS_ID-10089"
"586",33,"XER",11,0.2292,1.022,"EPA",0.681564245810056,"NRS_ID-10115"
"587",38,"XER",16,0.0937470704040499,1.022,"EPA",0.860153256704981,"NRS_ID-10115"
"588",41,"XER",16,0.125,1.022,"EPA",0.913427561837456,"NRS_ID-10192"
"589",35,"WMT",17,0.416666666666667,1.022,"EPA",0.932862190812721,"NRS_ID-10194"
"590",43,"WMT",22,0.118500260700574,1.022,"EPA",0.915057915057915,"NRS_ID-10194"
"591",54,"WMT",26,0.07750015500031,1.022,"EPA",0.902671755725191,"NRS_ID-10194"
"592",52,"XER",17,0.58343057176196,1.022,"EPA",0.885767790262172,"NRS_ID-10200"
"593",35,"XER",21,0.874967188730423,1.022,"EPA",0.956766917293233,"NRS_ID-10200"
"594",35,"XER",16,0.125,1.022,"EPA",0.887884267631103,"NRS_ID-10208"
"595",43,"XER",22,0.270797227036395,1.022,"EPA",0.893617021276596,"NRS_ID-10208"
"596",31,"WMT",17,0.166666666666667,1.022,"EPA",0.859848484848485,"NRS_ID-10217"
"597",27,"WMT",22,0.0675000675000675,1.022,"EPA",0.945631067961165,"NRS_ID-10217"
